Time	Food	Creatures
40000	1223	215
40100	1215	202
40200	1209	198
40300	1198	193
40400	1180	191
40500	1171	177
40600	1164	175
40700	1170	168
40800	1173	151
40900	1165	144
41000	1158	133
41100	1168	112
41200	1175	108
41300	1181	97
41400	1186	92
41500	1190	90
41600	1189	86
41700	1193	88
41800	1190	85
41900	1192	90
42000	1205	90
42100	1213	93
42200	1208	94
42300	1211	95
42400	1222	100
42500	1234	97
42600	1234	92
42700	1238	88
42800	1239	87
42900	1248	83
43000	1258	85
43100	1268	87
43200	1280	87
43300	1290	83
43400	1298	87
43500	1324	82
43600	1327	78
43700	1327	79
43800	1340	70
43900	1360	61
44000	1369	59
44100	1385	55
44200	1396	53
44300	1416	54
44400	1427	48
44500	1441	42
44600	1442	43
44700	1462	39
44800	1487	38
44900	1509	37
45000	1525	38
45100	1550	38
45200	1561	34
45300	1585	30
45400	1609	28
45500	1633	28
45600	1660	28
45700	1682	22
45800	1703	22
45900	1716	24
46000	1739	26
46100	1750	26
46200	1766	28
46300	1778	28
46400	1792	33
46500	1809	39
46600	1821	46
46700	1833	48
46800	1839	52
46900	1844	61
47000	1845	60
47100	1859	61
47200	1883	59
47300	1894	65
47400	1905	62
47500	1904	66
47600	1917	67
47700	1916	74
47800	1922	77
47900	1914	85
48000	1926	87
48100	1922	98
48200	1934	104
48300	1948	105
48400	1956	113
48500	1958	107
48600	1964	98
48700	1975	88
48800	1987	86
48900	1986	78
49000	1986	83
49100	1985	89
49200	1996	92
49300	2008	94
49400	2021	94
49500	2024	94
49600	2035	89
49700	2036	94
49800	2052	90
49900	2040	97
50000	2050	96
50100	2055	102
50200	2057	102
50300	2051	112
50400	2054	112
50500	2029	126
50600	2031	132
50700	2016	139
50800	1991	150
50900	1980	152
51000	1990	162
51100	1981	160
51200	1973	161
51300	1954	172
51400	1948	181
51500	1921	183
51600	1909	185
51700	1906	195
51800	1904	190
51900	1887	196
52000	1873	200
52100	1854	194
52200	1828	189
52300	1818	189
52400	1794	200
52500	1772	202
52600	1761	205
52700	1733	214
52800	1706	226
52900	1677	228
53000	1650	239
53100	1610	259
53200	1582	256
53300	1557	253
53400	1534	257
53500	1502	263
53600	1471	255
53700	1448	256
53800	1432	271
53900	1414	273
54000	1390	274
54100	1361	267
54200	1353	252
54300	1326	258
54400	1294	262
54500	1262	258
54600	1252	247
54700	1239	244
54800	1217	236
54900	1210	225
55000	1162	234
55100	1150	228
55200	1132	242
55300	1104	248
55400	1069	251
55500	1046	250
55600	1020	252
55700	1008	248
55800	1003	234
55900	999	210
56000	982	202
56100	971	192
56200	962	173
56300	964	167
56400	972	158
56500	982	138
56600	996	125
56700	999	109
56800	1000	105
56900	993	109
57000	1000	105
57100	1021	96
57200	1037	93
57300	1051	91
57400	1065	81
57500	1092	67
57600	1106	67
57700	1122	59
57800	1127	49
57900	1148	44
58000	1165	47
58100	1190	41
58200	1203	40
58300	1218	41
58400	1235	42
58500	1247	44
58600	1265	44
58700	1291	38
58800	1315	34
58900	1323	38
59000	1345	41
59100	1354	45
59200	1375	47
59300	1396	45
59400	1422	46
59500	1429	42
59600	1446	43
59700	1460	35
59800	1472	36
59900	1487	37
60000	1491	43
60100	1500	50
60200	1527	47
60300	1536	56
60400	1549	54
60500	1558	50
60600	1576	52
60700	1591	48
60800	1613	45
60900	1642	47
61000	1667	43
61100	1680	44
61200	1688	47
61300	1704	51
61400	1699	61
61500	1718	66
61600	1715	74
61700	1731	77
61800	1731	85
61900	1739	83
62000	1735	91
62100	1749	95
62200	1756	102
62300	1752	101
62400	1744	103
62500	1747	103
62600	1747	110
62700	1749	116
62800	1748	109
62900	1757	107
63000	1767	108
63100	1775	101
63200	1784	101
63300	1793	101
63400	1799	94
63500	1806	95
63600	1806	102
63700	1817	94
