Time	Food	Creatures
64500	291	93
64600	286	93
64700	276	90
64800	277	88
64900	284	87
65000	280	86
65100	275	83
65200	270	86
65300	263	82
65400	271	81
65500	271	77
65600	272	75
65700	267	71
65800	270	65
65900	271	66
66000	270	65
66100	267	63
66200	269	62
66300	280	60
66400	285	55
66500	293	52
66600	300	51
66700	302	47
66800	305	48
66900	304	46
67000	308	46
67100	308	46
67200	311	49
67300	310	48
67400	310	42
67500	310	45
67600	323	43
67700	319	43
67800	323	46
67900	316	49
68000	313	49
68100	313	51
68200	308	51
68300	308	50
68400	309	51
68500	303	51
68600	303	51
68700	306	53
68800	307	54
68900	308	54
69000	307	52
69100	307	54
69200	306	53
69300	317	53
69400	324	54
69500	318	56
69600	318	56
69700	316	57
69800	313	59
69900	311	61
70000	309	62
70100	310	62
70200	312	64
70300	313	63
70400	308	64
70500	309	66
70600	305	67
70700	306	65
70800	300	63
70900	293	60
71000	285	63
71100	279	65
71200	273	65
71300	278	63
71400	283	61
71500	281	62
71600	281	63
71700	288	64
71800	283	66
71900	283	69
72000	276	70
72100	281	71
72200	281	71
72300	283	67
72400	279	68
72500	275	63
72600	273	58
72700	277	57
72800	284	56
72900	283	58
73000	281	59
73100	294	59
73200	297	55
73300	298	51
73400	297	52
73500	304	48
73600	305	49
73700	308	50
73800	306	46
73900	311	45
74000	310	42
74100	320	43
74200	323	44
74300	327	42
74400	336	41
74500	328	42
74600	334	44
74700	334	47
74800	331	47
74900	340	47
75000	341	47
75100	341	48
75200	340	47
75300	338	44
75400	348	43
75500	349	40
75600	355	42
75700	354	41
75800	363	42
75900	360	46
76000	359	51
76100	355	51
76200	354	51
76300	353	53
76400	343	57
76500	342	57
76600	339	58
76700	332	59
76800	330	61
76900	327	63
77000	321	62
77100	315	63
77200	316	63
77300	321	64
77400	317	62
77500	308	61
77600	308	61
77700	310	65
77800	307	66
77900	306	66
78000	305	67
78100	303	66
78200	294	64
78300	289	62
78400	285	69
78500	281	70
78600	281	71
78700	270	70
78800	266	72
78900	259	74
79000	262	73
79100	256	73
79200	251	69
79300	249	68
79400	245	69
79500	245	68
79600	244	66
79700	248	66
79800	246	70
79900	251	68
80000	254	68
80100	265	67
80200	265	65
80300	264	60
80400	272	59
80500	272	56
80600	277	55
80700	274	49
80800	283	49
80900	289	46
81000	294	43
81100	289	45
81200	296	42
81300	293	43
81400	297	43
81500	293	42
81600	294	44
81700	295	46
81800	296	46
81900	293	45
82000	298	45
82100	287	49
82200	286	53
82300	291	54
82400	293	56
82500	300	52
82600	308	50
82700	304	49
82800	307	49
82900	314	49
83000	323	48
83100	320	45
83200	320	43
83300	321	40
83400	334	41
83500	339	41
83600	345	38
83700	353	37
83800	357	37
83900	365	37
84000	365	35
84100	361	38
84200	361	39
84300	370	41
84400	377	43
84500	375	41
84600	371	42
84700	380	42
84800	377	43
84900	383	44
85000	378	44
85100	384	44
85200	376	41
85300	376	43
85400	382	40
85500	386	41
85600	384	42
85700	389	40
85800	393	41
85900	393	42
86000	391	43
86100	388	43
86200	396	45
86300	392	46
86400	392	49
86500	389	52
86600	396	56
86700	390	57
86800	378	60
86900	366	63
87000	367	63
87100	374	65
87200	369	64
87300	369	63
87400	365	66
87500	358	69
87600	351	73
87700	348	76
87800	345	75
87900	339	72
88000	335	73
88100	331	71
88200	327	76
88300	321	73
88400	313	75
88500	306	74
88600	301	76
88700	292	82
88800	288	83
88900	290	81
89000	292	80
89100	295	78
89200	294	78
89300	292	76
89400	286	77
89500	282	70
89600	276	67
89700	280	65
89800	283	63
89900	282	61
90000	284	59
90100	277	59
90200	272	62
90300	278	60
90400	275	62
90500	272	63
90600	278	64
90700	282	66
90800	281	63
90900	277	60
91000	289	54
91100	288	52
91200	291	54
91300	293	53
91400	294	55
91500	303	56
91600	313	55
91700	318	52
91800	309	52
91900	307	52
92000	310	53
92100	316	55
92200	310	56
92300	313	56
92400	312	59
92500	313	60
92600	313	59
92700	313	57
92800	306	57
92900	304	56
93000	304	55
93100	308	55
93200	307	54
93300	314	56
93400	317	59
93500	314	57
93600	310	59
93700	308	58
93800	311	58
93900	311	59
94000	302	58
94100	309	57
94200	304	56
94300	300	57
94400	302	60
94500	295	61
94600	289	65
94700	298	59
94800	301	60
94900	298	61
95000	300	63
95100	297	62
95200	296	65
95300	294	66
95400	282	67
95500	271	67
95600	279	69
95700	279	67
95800	277	69
95900	273	68
96000	280	64
96100	277	64
96200	276	62
96300	274	60
96400	278	60
96500	272	60
96600	272	62
96700	273	62
96800	274	61
96900	274	57
97000	278	57
97100	277	55
97200	274	56
97300	278	53
97400	272	53
97500	266	56
97600	273	56
97700	273	55
97800	266	55
97900	264	55
98000	268	53
98100	277	54
98200	279	52
98300	276	53
98400	284	50
98500	283	47
98600	283	44
98700	286	43
98800	286	45
98900	292	42
99000	296	46
99100	302	47
99200	309	48
99300	314	46
99400	313	46
99500	315	48
99600	312	48
99700	311	48
99800	309	49
99900	313	48
100000	310	48
100100	309	50
100200	309	52
100300	311	57
100400	309	56
100500	304	56
100600	300	55
100700	290	59
100800	290	58
100900	276	60
101000	284	64
101100	289	64
101200	285	63
101300	283	66
101400	285	67
101500	279	67
101600	269	68
101700	267	67
101800	268	66
101900	266	67
102000	265	65
102100	262	63
102200	264	63
102300	265	62
102400	272	63
102500	275	64
102600	269	62
102700	266	60
102800	267	60
102900	265	59
103000	265	57
103100	265	57
103200	268	53
103300	265	54
103400	263	55
103500	267	51
103600	268	53
103700	262	55
103800	262	56
103900	271	55
104000	270	54
104100	267	54
104200	268	55
104300	269	57
104400	274	60
104500	281	64
104600	281	64
104700	284	59
104800	280	58
104900	282	58
105000	286	57
105100	291	54
105200	287	52
105300	283	53
105400	288	53
105500	279	55
105600	276	53
105700	286	53
105800	293	51
105900	305	51
106000	305	52
106100	303	52
106200	308	48
106300	307	48
106400	309	47
106500	316	49
106600	308	51
106700	314	48
106800	316	47
106900	317	46
107000	325	47
107100	322	46
107200	324	44
107300	329	47
107400	324	46
107500	322	48
107600	315	51
107700	319	49
107800	317	51
107900	321	51
108000	325	52
108100	321	57
108200	321	56
108300	322	58
108400	317	58
108500	309	60
108600	304	62
108700	301	64
108800	292	66
108900	288	67
109000	290	65
109100	285	62
109200	288	61
109300	288	61
109400	286	62
109500	292	62
109600	291	63
109700	289	61
109800	289	60
109900	294	57
110000	292	56
110100	290	56
110200	290	56
110300	295	53
110400	292	53
110500	301	51
110600	306	50
110700	307	53
110800	306	50
110900	296	52
111000	284	54
111100	279	60
111200	278	60
111300	266	62
111400	274	63
111500	271	64
111600	268	65
111700	261	64
111800	259	67
111900	260	65
112000	253	66
112100	243	66
112200	233	65
112300	237	64
112400	232	67
112500	220	65
112600	224	63
112700	235	63
112800	231	63
112900	236	61
113000	239	59
113100	238	60
113200	246	57
113300	240	57
113400	246	57
113500	244	57
113600	245	56
113700	248	52
113800	251	50
113900	251	48
114000	258	48
114100	264	49
114200	270	46
114300	281	44
114400	282	44
114500	283	43
114600	287	44
114700	284	47
114800	291	47
114900	290	47
115000	289	44
115100	296	47
115200	310	47
115300	305	48
115400	309	48
115500	302	45
115600	299	46
115700	302	46
115800	309	45
115900	313	48
116000	321	48
116100	316	48
116200	324	50
116300	326	49
116400	326	51
116500	328	50
116600	326	53
116700	330	53
116800	329	51
116900	332	48
117000	333	52
117100	325	49
117200	314	53
117300	320	56
117400	321	56
117500	320	55
117600	321	56
117700	313	61
117800	318	59
117900	314	61
118000	303	64
118100	303	64
118200	296	65
118300	297	65
118400	296	67
118500	291	69
118600	285	70
118700	289	70
118800	290	68
118900	286	65
119000	284	64
119100	282	64
119200	282	64
119300	283	62
119400	276	62
119500	276	65
119600	287	65
119700	280	67
119800	274	68
119900	270	67
120000	273	61
120100	274	62
120200	275	59
120300	275	59
120400	268	60
120500	267	58
120600	268	53
120700	265	50
120800	277	51
120900	281	50
121000	285	48
121100	289	49
121200	285	47
121300	273	51
121400	279	52
121500	284	49
121600	287	48
121700	289	47
121800	294	45
121900	291	45
122000	295	44
122100	292	46
122200	299	45
122300	303	44
122400	306	47
122500	305	49
122600	301	52
122700	300	53
122800	306	54
122900	306	55
123000	303	58
123100	310	56
123200	309	61
123300	306	61
123400	298	60
123500	297	60
123600	298	60
123700	285	66
123800	279	61
123900	283	59
124000	291	59
124100	291	56
