Time	Food	Creatures
40000	1787	98
40100	1781	101
40200	1769	111
40300	1763	107
40400	1748	106
40500	1747	104
40600	1730	107
40700	1710	112
40800	1687	122
40900	1685	119
41000	1685	116
41100	1682	105
41200	1686	101
41300	1688	87
41400	1684	84
41500	1683	77
41600	1674	64
41700	1663	65
41800	1661	62
41900	1653	67
42000	1653	63
42100	1656	63
42200	1659	62
42300	1662	62
42400	1655	61
42500	1656	61
42600	1651	62
42700	1646	63
42800	1628	80
42900	1608	90
43000	1608	89
43100	1607	88
43200	1601	94
43300	1584	96
43400	1570	102
43500	1551	102
43600	1525	112
43700	1529	109
43800	1519	107
43900	1509	103
44000	1499	108
44100	1485	110
44200	1484	114
44300	1466	116
44400	1450	118
44500	1439	118
44600	1426	112
44700	1406	121
44800	1392	129
44900	1385	132
45000	1360	135
45100	1353	133
45200	1335	137
45300	1323	135
45400	1311	134
45500	1302	130
45600	1296	130
45700	1275	124
45800	1258	121
45900	1245	115
46000	1249	106
46100	1243	106
46200	1236	104
46300	1233	98
46400	1228	91
46500	1221	88
46600	1214	93
46700	1211	89
46800	1200	91
46900	1192	99
47000	1196	96
47100	1187	91
47200	1172	90
47300	1165	91
47400	1159	98
47500	1156	91
47600	1152	86
47700	1146	90
47800	1141	80
47900	1142	73
48000	1130	74
48100	1128	69
48200	1134	69
48300	1135	67
48400	1128	66
48500	1127	61
48600	1129	59
48700	1125	62
48800	1112	66
48900	1114	66
49000	1107	71
49100	1099	74
49200	1102	71
49300	1093	69
49400	1091	71
49500	1089	73
49600	1084	77
49700	1080	76
49800	1083	72
49900	1082	72
50000	1087	63
50100	1090	56
50200	1088	58
50300	1091	50
50400	1086	53
50500	1080	56
50600	1085	56
50700	1092	52
50800	1088	49
50900	1091	49
51000	1095	45
51100	1105	38
51200	1105	40
51300	1107	35
51400	1113	33
51500	1122	33
51600	1120	37
51700	1122	39
51800	1123	38
51900	1130	42
52000	1131	40
52100	1137	35
52200	1138	36
52300	1147	32
52400	1148	26
52500	1152	26
52600	1155	24
52700	1160	28
52800	1168	25
52900	1174	24
53000	1180	22
53100	1191	17
53200	1203	19
53300	1217	13
53400	1213	20
53500	1229	19
53600	1244	20
53700	1248	22
53800	1252	21
53900	1250	22
54000	1261	23
54100	1271	23
54200	1277	22
54300	1289	18
54400	1298	16
54500	1304	15
54600	1315	15
54700	1326	11
54800	1340	9
54900	1345	11
55000	1356	13
55100	1365	14
55200	1381	12
55300	1394	12
55400	1396	10
55500	1406	11
55600	1419	11
55700	1431	10
55800	1444	8
55900	1458	5
56000	1468	3
56100	1474	3
56200	1486	2
56300	1497	2
56400	1506	1
56500	1516	1
56600	1533	1
56700	1544	1
56800	1558	1
56900	1570	1
57000	1576	1
57100	1582	1
57200	1590	1
57300	1605	1
57400	1621	1
57500	1636	1
57600	1645	1
57700	1655	0
57800	1672	0
57900	1680	0
58000	1697	0
58100	1707	0
58200	1714	0
58300	1731	0
58400	1743	0
58500	1757	0
58600	1773	0
58700	1782	0
58800	1788	0
58900	1795	0
59000	1805	0
59100	1818	0
59200	1826	0
59300	1839	0
59400	1852	0
59500	1867	0
59600	1876	0
59700	1881	0
59800	1895	0
59900	1905	0
60000	1916	0
60100	1929	0
60200	1940	0
60300	1952	0
60400	1967	0
60500	1975	0
60600	1986	0
60700	1994	0
60800	2008	0
60900	2026	0
61000	2041	0
61100	2061	0
61200	2072	0
61300	2080	0
61400	2087	0
61500	2097	0
61600	2102	0
61700	2112	0
61800	2115	0
61900	2128	0
62000	2138	0
62100	2148	0
62200	2160	0
62300	2174	0
62400	2186	0
62500	2200	0
62600	2212	0
62700	2224	0
62800	2231	0
62900	2244	0
63000	2252	0
63100	2261	0
63200	2279	0
63300	2292	0
63400	2306	0
63500	2317	0
63600	2324	0
63700	2336	0
63800	2349	0
63900	2363	0
64000	2374	0
64100	2385	0
64200	2395	0
64300	2402	0
64400	2417	0
64500	2424	0
64600	2444	0
64700	2456	0
64800	2467	0
64900	2479	0
65000	2489	0
65100	2501	0
65200	2507	0
65300	2528	0
65400	2541	0
65500	2548	0
65600	2557	0
65700	2562	0
65800	2580	0
65900	2590	0
66000	2601	0
66100	2614	0
66200	2631	0
66300	2645	0
66400	2659	0
66500	2671	0
66600	2681	0
66700	2697	0
66800	2710	0
66900	2726	0
67000	2735	0
