Time	Food	Creatures
39900	1202	339
40000	1188	355
40100	1164	354
40200	1162	358
40300	1163	356
40400	1157	365
40500	1186	357
40600	1181	356
40700	1193	352
40800	1201	357
40900	1210	339
41000	1192	329
41100	1211	314
41200	1240	307
41300	1241	303
41400	1247	289
41500	1260	283
41600	1254	290
41700	1264	291
41800	1278	289
41900	1274	300
42000	1294	289
42100	1324	293
42200	1321	288
42300	1338	285
42400	1334	289
42500	1345	293
42600	1334	294
42700	1323	299
42800	1351	310
42900	1353	320
43000	1317	336
43100	1335	330
43200	1340	340
43300	1344	350
43400	1348	360
43500	1352	367
43600	1336	367
43700	1332	366
43800	1310	381
43900	1295	380
44000	1281	383
44100	1240	389
44200	1223	398
44300	1221	390
44400	1222	377
44500	1219	387
44600	1206	392
44700	1189	386
44800	1187	373
44900	1167	373
45000	1171	372
45100	1169	370
45200	1151	372
45300	1149	364
45400	1137	372
45500	1122	365
45600	1111	366
45700	1123	352
45800	1091	346
45900	1095	349
46000	1108	338
46100	1133	321
46200	1154	307
46300	1171	296
46400	1190	291
46500	1198	282
46600	1227	287
46700	1226	294
46800	1237	300
46900	1235	289
47000	1219	287
47100	1251	279
47200	1262	285
47300	1244	297
47400	1252	306
47500	1258	311
47600	1252	305
47700	1261	329
47800	1267	342
47900	1241	344
48000	1244	338
48100	1257	332
48200	1263	344
48300	1283	328
48400	1268	327
48500	1257	325
48600	1258	323
48700	1258	336
48800	1256	342
48900	1248	348
49000	1248	362
49100	1235	365
49200	1213	371
49300	1190	378
49400	1198	377
49500	1183	380
49600	1147	371
49700	1172	370
49800	1155	359
49900	1152	376
50000	1148	377
50100	1136	366
50200	1136	364
50300	1132	359
50400	1161	371
50500	1162	369
50600	1163	351
50700	1169	345
50800	1183	345
50900	1168	347
51000	1152	342
51100	1169	346
51200	1179	334
51300	1185	343
51400	1207	334
51500	1214	323
51600	1241	300
51700	1238	291
51800	1250	276
51900	1249	276
52000	1270	259
52100	1272	251
52200	1271	264
52300	1287	270
