width: 600; height: 400
initialCount: 312, energy: 500, r: 1, growthRate: 0.1
initialCount: 50, energy: 500, metabolism: 1, reproductionThreshold: 1000, size: 6, speed: 0.2, type: Bloop
Time	Food	Creatures
44300	327	45
44400	318	42
44500	322	44
44600	335	49
44700	332	52
44800	334	50
44900	325	53
45000	325	55
45100	323	59
45200	317	60
45300	311	58
45400	315	54
45500	323	56
45600	319	55
45700	317	54
45800	318	55
45900	322	54
46000	320	56
46100	322	55
46200	314	60
46300	304	64
46400	298	61
46500	294	64
46600	289	62
46700	295	59
46800	292	53
46900	299	53
47000	297	50
47100	296	45
47200	295	46
47300	294	47
47400	296	43
47500	294	44
47600	291	47
47700	302	45
47800	299	44
47900	307	39
48000	309	37
48100	311	39
48200	312	38
48300	324	36
48400	328	36
48500	332	40
48600	333	39
48700	338	38
48800	339	41
48900	348	37
49000	355	39
49100	363	36
49200	364	35
49300	372	33
49400	377	32
49500	390	28
49600	389	35
49700	392	39
49800	395	40
49900	390	43
50000	385	54
50100	391	59
50200	390	57
50300	380	68
50400	388	71
50500	378	76
50600	378	73
50700	376	76
50800	368	78
50900	358	84
51000	345	84
51100	338	80
51200	330	92
51300	310	96
51400	301	92
51500	299	95
51600	294	96
51700	284	96
51800	273	99
51900	272	99
52000	259	98
52100	249	93
52200	247	86
52300	249	80
52400	235	83
52500	229	80
52600	233	70
52700	241	70
52800	243	68
52900	256	59
53000	255	54
53100	255	52
53200	264	53
53300	271	48
53400	278	45
53500	279	43
53600	283	49
53700	289	48
53800	293	55
53900	294	54
54000	297	52
54100	299	56
54200	300	51
54300	299	50
54400	297	52
54500	298	55
54600	293	56
54700	301	54
54800	305	51
54900	304	52
55000	302	54
55100	309	48
55200	306	49
55300	309	52
55400	299	55
55500	298	59
55600	301	53
55700	303	52
55800	296	55
55900	295	54
56000	299	49
56100	301	45
56200	300	42
56300	308	40
56400	309	43
56500	312	43
56600	313	39
56700	318	41
56800	328	44
56900	329	44
57000	326	47
57100	317	53
57200	316	57
57300	314	59
57400	312	65
57500	319	60
57600	313	64
57700	316	61
57800	316	59
57900	316	55
58000	315	48
58100	313	49
58200	315	52
58300	319	50
58400	328	46
58500	327	46
58600	337	45
58700	334	43
58800	329	36
58900	327	41
59000	327	46
59100	332	48
59200	328	51
59300	330	50
59400	337	52
59500	337	48
59600	345	45
59700	351	46
59800	346	51
59900	346	47
60000	343	48
60100	346	47
60200	353	44
60300	350	44
60400	355	42
60500	357	37
60600	362	37
60700	363	37
60800	366	37
60900	378	40
61000	375	39
61100	375	42
61200	369	50
61300	367	49
61400	365	51
61500	359	53
61600	360	56
61700	355	65
61800	356	71
61900	356	59
62000	353	62
62100	354	71
62200	347	73
62300	348	63
62400	344	65
62500	333	73
62600	328	74
62700	334	66
62800	344	71
62900	338	74
63000	333	76
63100	327	70
63200	327	66
63300	317	73
63400	314	78
63500	303	79
63600	298	76
63700	292	80
63800	291	78
63900	288	72
64000	293	70
64100	286	66
64200	290	68
64300	292	68
64400	294	68
64500	292	66
64600	296	65
64700	297	65
64800	287	64
64900	289	64
65000	291	63
65100	291	58
65200	296	55
65300	301	46
65400	309	43
65500	312	42
65600	316	38
65700	317	36
65800	329	36
65900	335	31
66000	336	23
66100	347	23
66200	355	25
66300	362	25
66400	369	23
66500	375	22
66600	378	24
66700	380	27
66800	387	27
66900	394	26
67000	398	28
67100	396	35
67200	393	37
67300	393	38
67400	392	43
67500	393	46
67600	395	47
67700	401	43
67800	401	50
67900	400	53
68000	392	52
68100	384	57
68200	378	59
68300	365	71
68400	359	77
68500	349	78
68600	338	79
68700	328	86
68800	316	91
68900	305	92
69000	317	85
69100	316	88
69200	315	84
69300	308	85
69400	298	85
69500	292	83
69600	285	88
69700	276	93
69800	264	95
69900	257	96
70000	252	94
70100	240	93
70200	241	90
70300	231	87
70400	230	83
70500	227	79
70600	225	75
70700	224	66
70800	219	56
70900	219	55
71000	216	55
71100	222	53
71200	229	56
71300	236	53
71400	237	52
71500	238	42
71600	240	44
71700	234	43
71800	246	39
71900	253	39
72000	255	34
72100	268	35
72200	280	32
72300	288	29
72400	293	29
72500	301	28
72600	304	28
72700	313	26
72800	314	28
72900	324	25
73000	330	24
73100	335	22
73200	339	21
73300	347	22
73400	355	21
73500	358	16
73600	364	18
73700	367	17
73800	367	20
73900	366	21
74000	372	22
74100	376	21
74200	387	22
74300	390	20
74400	395	22
74500	409	23
74600	423	21
74700	431	20
74800	439	22
74900	447	22
75000	457	22
75100	465	24
75200	472	26
75300	473	27
75400	477	27
75500	488	28
75600	492	30
75700	494	36
75800	484	41
75900	481	44
76000	483	46
76100	474	55
76200	467	67
76300	459	71
76400	453	76
76500	444	83
76600	423	95
76700	406	106
76800	384	114
76900	367	124
77000	350	131
77100	336	135
77200	321	132
77300	307	130
77400	296	127
77500	281	129
77600	267	127
77700	257	121
77800	242	127
77900	228	128
78000	211	122
78100	201	114
78200	202	114
78300	195	105
78400	190	102
78500	183	95
78600	182	83
78700	180	79
78800	181	72
78900	181	72
79000	190	59
79100	197	55
79200	210	47
79300	212	48
79400	221	42
79500	218	37
79600	229	36
79700	234	38
79800	230	36
79900	239	30
80000	243	29
80100	247	29
80200	258	27
80300	265	26
80400	266	21
80500	273	22
80600	276	21
80700	286	21
80800	295	19
80900	307	21
81000	312	21
81100	320	21
81200	325	19
81300	341	18
81400	347	17
81500	358	12
81600	368	11
81700	377	11
81800	390	11
81900	395	12
82000	411	10
82100	414	13
82200	427	15
82300	436	16
82400	437	20
82500	448	21
82600	458	21
82700	464	20
82800	469	21
82900	474	21
83000	485	23
83100	481	30
83200	484	34
83300	481	40
83400	480	46
83500	473	54
83600	469	58
83700	469	62
83800	461	68
83900	442	81
84000	429	88
84100	415	86
84200	396	100
84300	382	102
84400	367	108
84500	343	121
84600	319	134
84700	290	144
84800	282	143
84900	268	148
85000	252	139
85100	251	136
85200	231	132
85300	234	117
85400	227	114
85500	230	106
85600	232	96
85700	231	97
85800	223	89
85900	222	79
86000	231	74
86100	237	66
86200	246	58
86300	244	60
86400	258	48
86500	266	43
86600	263	45
86700	266	49
86800	274	44
86900	280	41
87000	282	40
87100	290	40
87200	295	36
87300	307	38
87400	310	36
87500	312	42
87600	314	44
87700	319	36
87800	330	33
87900	334	29
88000	354	29
88100	367	26
88200	368	23
88300	366	28
88400	373	26
88500	371	28
88600	375	26
88700	386	26
88800	393	25
88900	399	26
89000	398	25
89100	406	23
89200	407	28
89300	410	30
89400	416	30
89500	419	31
89600	415	38
89700	403	44
89800	401	44
89900	402	47
90000	409	52
90100	401	55
90200	401	53
90300	395	56
90400	387	58
90500	381	65
90600	377	69
90700	375	74
90800	359	80
90900	355	84
91000	349	94
91100	340	90
91200	323	95
91300	315	96
91400	304	96
91500	304	95
91600	299	92
91700	298	89
91800	295	95
91900	293	94
92000	283	96
92100	283	90
92200	281	89
92300	283	86
92400	283	84
92500	278	78
92600	273	70
92700	269	65
92800	271	66
92900	262	64
93000	254	65
93100	262	60
93200	262	60
93300	260	54
93400	266	50
93500	270	42
93600	276	38
93700	287	34
93800	291	30
93900	295	31
94000	309	30
94100	312	34
94200	309	37
94300	311	39
94400	316	36
94500	321	34
94600	325	38
94700	325	41
94800	328	44
94900	328	50
95000	328	49
95100	319	56
95200	319	55
95300	316	52
95400	319	56
95500	324	55
95600	321	59
95700	323	58
95800	319	56
95900	310	62
96000	308	67
96100	295	69
96200	291	71
96300	287	76
96400	290	79
96500	291	71
96600	281	72
96700	280	75
96800	281	72
96900	277	73
97000	273	72
97100	276	67
97200	271	64
97300	276	62
97400	273	56
97500	274	55
97600	274	54
97700	275	55
97800	272	58
97900	280	51
98000	279	48
98100	279	51
98200	285	46
98300	293	45
98400	299	42
98500	296	35
98600	299	39
98700	304	39
98800	309	37
98900	318	39
99000	324	42
99100	328	40
99200	323	41
99300	321	43
99400	329	44
99500	327	42
99600	327	46
99700	321	48
99800	324	54
99900	326	52
100000	330	50
