width: 600; height: 400
initialCount: 312, energy: 500, r: 1, growthRate: 0.1
initialCount: 50, energy: 500, metabolism: 1, reproductionThreshold: 1000, size: 9, speed: 0.2, type: Bloop2
Time	Food	Creatures	MeanSize	MinSize	MaxSize
42800	257	82	23.658536585365855	17	27
42900	259	80	23.725	17	27
43000	252	83	23.710843373493976	17	27
43100	246	80	23.7625	17	27
43200	246	73	23.753424657534246	17	27
43300	241	75	23.773333333333333	17	27
43400	235	76	23.855263157894736	18	27
43500	214	87	23.724137931034484	18	27
43600	204	90	23.766666666666666	18	27
43700	194	93	23.849462365591396	18	28
43800	188	97	23.804123711340207	18	28
43900	178	98	23.73469387755102	18	28
44000	177	95	23.74736842105263	18	28
44100	171	98	23.79591836734694	18	28
44200	170	90	23.744444444444444	18	27
44300	166	83	23.59036144578313	18	27
44400	157	80	23.6375	18	27
44500	158	77	23.5974025974026	18	27
44600	153	74	23.513513513513512	18	27
44700	149	76	23.42105263157895	18	27
44800	144	77	23.428571428571427	18	27
44900	149	75	23.48	18	27
45000	147	71	23.47887323943662	18	27
45100	141	70	23.542857142857144	18	27
45200	127	71	23.56338028169014	18	27
45300	129	65	23.553846153846155	18	27
45400	127	57	23.92982456140351	21	27
45500	134	55	23.90909090909091	21	27
45600	144	54	23.925925925925927	21	27
45700	146	47	23.851063829787233	21	27
45800	152	40	23.875	21	27
45900	153	38	23.86842105263158	21	27
46000	157	36	23.916666666666668	21	27
46100	162	34	23.88235294117647	21	27
46200	162	33	23.90909090909091	21	27
46300	167	31	23.741935483870968	21	27
46400	173	35	23.857142857142858	21	27
46500	180	35	24	21	27
46600	190	32	23.875	20	27
46700	198	24	24	20	27
46800	217	25	23.96	20	27
46900	229	23	23.73913043478261	20	27
47000	236	21	23.714285714285715	20	27
47100	248	20	23.5	20	27
47200	251	21	23.333333333333332	20	27
47300	263	20	23.4	20	26
47400	267	20	23.55	20	26
47500	272	22	23.636363636363637	20	26
47600	277	21	23.666666666666668	20	26
47700	281	23	23.73913043478261	20	26
47800	280	27	23.62962962962963	20	26
47900	288	30	23.4	20	26
48000	300	32	23.4375	20	26
48100	295	36	23.25	20	26
48200	291	42	23.61904761904762	21	27
48300	286	51	23.58823529411765	21	27
48400	282	55	23.818181818181817	21	27
48500	281	56	23.75	21	27
48600	274	63	23.650793650793652	21	27
48700	272	62	23.677419354838708	21	27
48800	270	63	23.666666666666668	21	27
48900	256	72	23.84722222222222	21	27
49000	240	80	23.8625	21	27
49100	238	81	23.839506172839506	21	27
49200	227	92	24.01086956521739	21	28
49300	211	97	24.061855670103093	20	28
49400	205	100	24.14	20	28
49500	190	107	23.94392523364486	20	28
49600	187	98	23.989795918367346	20	28
49700	182	95	23.926315789473684	20	28
49800	181	93	23.946236559139784	20	28
49900	176	92	23.66304347826087	20	28
50000	174	87	23.655172413793103	20	28
50100	167	85	23.75294117647059	20	28
50200	161	82	23.597560975609756	20	27
50300	157	79	23.417721518987342	20	27
50400	160	76	23.289473684210527	20	26
50500	160	69	23.347826086956523	20	27
50600	166	67	23.208955223880597	20	27
50700	170	63	23.285714285714285	20	27
50800	165	65	23.29230769230769	20	27
50900	165	63	23.476190476190474	20	27
51000	166	58	23.637931034482758	20	27
51100	169	48	23.875	20	27
51200	173	49	23.73469387755102	20	27
51300	171	45	23.844444444444445	20	27
51400	165	46	23.956521739130434	21	27
51500	171	39	23.743589743589745	21	26
51600	175	37	23.72972972972973	21	26
51700	177	42	24.023809523809526	21	26
51800	181	46	24.043478260869566	20	27
51900	184	44	24.227272727272727	20	27
52000	193	41	24.195121951219512	20	27
52100	196	42	24.214285714285715	20	27
52200	202	41	24.390243902439025	20	27
52300	202	34	24.352941176470587	20	27
52400	197	38	24.44736842105263	20	27
52500	199	35	24.65714285714286	21	27
52600	202	36	24.63888888888889	21	27
52700	203	38	24.68421052631579	21	27
52800	214	40	24.7	21	27
52900	216	38	24.81578947368421	22	27
53000	222	36	24.77777777777778	22	27
53100	221	39	24.871794871794872	22	27
53200	223	38	24.81578947368421	21	27
53300	225	39	24.94871794871795	21	28
53400	221	39	25.256410256410255	21	29
53500	224	39	25.256410256410255	21	29
53600	227	43	25.186046511627907	21	29
53700	230	39	25.128205128205128	21	29
53800	229	39	25.23076923076923	22	29
53900	233	37	25.35135135135135	22	29
54000	236	37	25.2972972972973	22	29
54100	247	33	24.96969696969697	22	28
54200	254	34	24.970588235294116	22	28
54300	263	36	24.86111111111111	21	28
54400	260	40	25	21	28
54500	272	38	24.763157894736842	21	27
54600	268	43	24.558139534883722	21	28
54700	269	40	24.425	21	28
54800	267	41	24.48780487804878	21	28
54900	269	46	24.608695652173914	21	28
55000	272	44	24.5	21	28
55100	270	41	24.878048780487806	21	28
55200	279	42	24.976190476190474	22	28
55300	289	44	25.022727272727273	22	28
55400	286	46	25.065217391304348	22	28
55500	285	40	25.125	22	28
55600	291	45	25	22	28
55700	295	44	24.90909090909091	22	27
55800	283	51	24.980392156862745	22	28
55900	284	58	25.017241379310345	22	28
56000	271	66	24.96969696969697	21	28
56100	269	72	24.88888888888889	21	28
56200	271	71	25.028169014084508	21	28
56300	260	77	25.07792207792208	21	28
56400	251	85	25.211764705882352	21	28
56500	239	86	25.11627906976744	21	28
56600	229	93	25.043010752688172	21	28
56700	221	96	25.072916666666668	21	28
56800	209	97	25.103092783505154	21	29
56900	201	101	25.14851485148515	21	29
57000	179	103	25.262135922330096	21	29
57100	173	103	25.300970873786408	21	29
57200	160	102	25.392156862745097	21	29
57300	163	103	25.436893203883496	21	29
57400	148	107	25.42056074766355	21	28
57500	154	95	25.442105263157895	21	28
57600	151	93	25.451612903225808	21	28
57700	148	79	25.265822784810126	21	28
57800	150	78	25.243589743589745	21	27
57900	148	69	25.217391304347824	21	27
58000	147	70	25.242857142857144	21	28
58100	156	57	25.36842105263158	21	28
58200	154	55	25.327272727272728	21	28
58300	160	54	25.314814814814813	21	28
58400	171	45	25.488888888888887	23	28
58500	172	34	25.61764705882353	23	28
58600	179	28	25.714285714285715	23	28
58700	185	28	25.464285714285715	23	28
58800	186	32	25.6875	23	30
58900	185	32	25.59375	23	30
59000	189	33	25.515151515151516	23	30
59100	191	34	25.529411764705884	23	30
59200	195	32	25.5	23	30
59300	201	30	25.733333333333334	23	30
59400	209	26	25.653846153846153	23	30
59500	218	25	25.6	23	30
59600	220	26	25.692307692307693	23	30
59700	226	26	25.807692307692307	23	30
59800	233	27	25.85185185185185	23	30
59900	240	28	25.607142857142858	23	30
60000	240	27	25.814814814814813	23	30
60100	235	30	25.766666666666666	23	30
60200	234	31	25.774193548387096	23	30
60300	241	30	25.866666666666667	23	30
60400	246	32	25.71875	23	30
60500	246	38	26.07894736842105	23	30
60600	246	44	26.068181818181817	23	30
60700	241	50	26.06	23	31
60800	240	55	26.181818181818183	23	31
60900	235	59	26.16949152542373	23	31
61000	234	62	26.112903225806452	23	31
61100	234	60	26.133333333333333	23	31
61200	239	60	26.25	23	31
61300	232	56	26.25	23	31
61400	226	61	26.40983606557377	23	31
61500	219	65	26.523076923076925	23	31
61600	225	61	26.57377049180328	23	31
61700	215	62	26.467741935483872	22	31
61800	214	65	26.476923076923075	22	32
61900	212	68	26.455882352941178	22	32
62000	206	69	26.304347826086957	22	32
62100	205	67	26.119402985074625	22	32
62200	205	64	26.421875	23	32
62300	200	63	26.53968253968254	23	32
62400	196	62	26.483870967741936	23	32
62500	192	59	26.728813559322035	23	32
62600	192	58	26.655172413793103	23	32
62700	182	60	26.783333333333335	23	32
62800	181	57	26.614035087719298	23	32
62900	188	57	26.473684210526315	23	32
63000	188	59	26.576271186440678	23	32
63100	183	61	26.459016393442624	23	32
63200	178	62	26.548387096774192	23	32
63300	174	62	26.56451612903226	23	32
63400	176	66	26.575757575757574	23	33
63500	174	62	26.612903225806452	23	33
63600	171	62	26.741935483870968	23	33
63700	173	57	26.859649122807017	23	33
63800	175	57	26.982456140350877	23	33
63900	178	51	26.84313725490196	22	32
64000	178	48	26.875	22	32
64100	177	48	26.770833333333332	22	32
64200	179	48	26.75	22	31
64300	179	46	26.934782608695652	22	31
64400	173	43	27.093023255813954	22	32
64500	176	45	27.244444444444444	22	32
64600	180	45	27.466666666666665	22	32
64700	183	49	27.408163265306122	21	32
64800	188	51	27.725490196078432	21	33
64900	193	44	28.09090909090909	21	33
65000	197	41	28.121951219512194	21	33
65100	202	41	28.29268292682927	21	33
65200	208	39	28.53846153846154	21	33
65300	218	37	28.56756756756757	21	32
65400	219	37	28.864864864864863	22	32
65500	220	34	28.61764705882353	22	32
65600	222	37	28.56756756756757	22	32
65700	220	39	28.564102564102566	22	32
65800	223	37	28.486486486486488	22	32
65900	226	39	28.615384615384617	22	32
66000	227	42	28.761904761904763	22	32
66100	226	39	28.974358974358974	22	32
66200	219	42	29	22	32
66300	222	47	28.893617021276597	22	32
66400	225	48	29.041666666666668	23	32
66500	224	51	29.019607843137255	23	33
66600	227	52	29.096153846153847	23	33
66700	222	55	29.163636363636364	22	33
66800	215	54	29.09259259259259	22	33
66900	215	55	28.89090909090909	22	33
67000	210	58	28.689655172413794	22	33
67100	205	59	28.83050847457627	22	33
67200	208	63	29.158730158730158	22	33
67300	198	68	29.147058823529413	22	33
67400	187	71	29.253521126760564	22	33
67500	185	76	29.30263157894737	22	33
67600	183	78	29.256410256410255	22	33
67700	179	75	29.4	24	33
67800	182	70	29.47142857142857	24	33
67900	173	72	29.61111111111111	24	33
68000	179	74	29.513513513513512	24	33
68100	174	73	29.589041095890412	24	33
68200	169	71	29.591549295774648	24	33
68300	166	77	29.61038961038961	24	33
68400	163	71	29.661971830985916	24	33
68500	164	64	29.875	24	33
68600	178	59	29.89830508474576	24	33
68700	172	61	30.016393442622952	24	33
68800	180	59	29.93220338983051	24	33
68900	182	54	30.296296296296298	24	33
69000	183	56	30.160714285714285	24	33
69100	195	56	30.125	24	33
69200	200	51	29.92156862745098	24	33
69300	198	53	30.037735849056602	24	34
69400	196	53	30.037735849056602	24	35
69500	188	54	30.333333333333332	24	35
69600	187	52	30.403846153846153	24	35
69700	184	55	30.436363636363637	24	35
69800	184	58	30.67241379310345	24	35
69900	187	54	30.87037037037037	24	35
70000	184	56	30.767857142857142	24	35
70100	173	61	30.78688524590164	25	35
70200	173	63	30.92063492063492	25	35
70300	176	64	31.03125	25	35
70400	175	64	30.953125	25	35
70500	177	62	31.096774193548388	25	35
70600	178	64	31.09375	25	35
70700	175	53	31.32075471698113	26	35
70800	177	60	31.483333333333334	26	35
70900	175	59	31.559322033898304	27	35
71000	174	61	31.639344262295083	27	35
71100	162	63	31.650793650793652	27	35
71200	160	65	31.661538461538463	27	35
71300	172	65	31.676923076923078	27	35
71400	162	67	31.925373134328357	29	35
71500	169	66	31.939393939393938	29	35
71600	169	58	32.03448275862069	29	35
71700	172	52	32.01923076923077	29	35
71800	170	54	32.092592592592595	29	35
71900	174	49	32.183673469387756	29	35
72000	176	49	32.265306122448976	29	35
72100	174	47	32.4468085106383	29	35
72200	177	50	32.44	29	35
72300	179	45	32.44444444444444	29	35
72400	182	42	32.666666666666664	29	35
72500	185	42	32.642857142857146	29	35
72600	197	41	32.853658536585364	30	35
72700	188	43	32.81395348837209	30	35
72800	190	41	32.78048780487805	30	35
72900	192	44	32.77272727272727	30	35
73000	190	46	32.78260869565217	30	35
73100	191	49	32.91836734693877	30	35
73200	193	49	32.97959183673469	30	36
73300	197	49	32.97959183673469	30	36
73400	189	55	33.03636363636364	30	36
73500	191	56	33.07142857142857	30	36
73600	189	57	33.10526315789474	30	36
73700	185	61	33	30	36
73800	181	64	33.015625	30	36
73900	182	67	32.88059701492537	30	36
74000	181	66	32.878787878787875	30	36
74100	184	58	32.706896551724135	30	35
74200	185	58	32.724137931034484	30	35
74300	190	56	32.69642857142857	31	35
74400	190	58	32.775862068965516	31	35
74500	195	56	32.857142857142854	31	35
74600	182	56	32.857142857142854	31	35
74700	189	56	32.875	31	35
74800	191	57	32.8421052631579	31	35
