width: 600; height: 400
initialCount: 312, energy: 500, r: 1, growthRate: 0.1
initialCount: 50, energy: 500, metabolism: 1, reproductionThreshold: 1000, size: 9, speed: 0.2, type: Bloop2
Time	Food	Creatures	MeanSize	MinSize	MaxSize
671900	115	43	81.79069767441861	76	86
672000	117	44	81.97727272727273	76	86
672100	122	41	81.8048780487805	76	86
672200	126	44	81.8409090909091	76	86
672300	125	48	82.08333333333333	76	86
672400	122	51	82.03921568627452	76	86
672500	127	43	82.76744186046511	76	86
672600	126	47	82.85106382978724	76	86
672700	125	55	82.72727272727273	76	87
672800	133	52	82.5576923076923	76	87
672900	135	52	82.42307692307692	76	87
673000	135	50	82.68	76	87
673100	131	54	82.44444444444444	76	87
673200	142	50	82.36	76	87
673300	143	46	82.3695652173913	76	87
673400	141	47	81.85106382978724	76	86
673500	144	51	81.86274509803921	75	86
673600	142	58	81.5	75	86
673700	135	60	81.65	75	86
673800	126	61	81.42622950819673	75	86
673900	127	62	81.37096774193549	74	86
674000	125	63	81.22222222222223	74	86
674100	121	60	81.36666666666666	74	86
674200	120	60	81.2	74	86
674300	117	61	80.9672131147541	74	86
674400	117	64	81	74	87
674500	103	69	81.21739130434783	74	87
674600	99	73	80.94520547945206	74	87
674700	95	80	80.6125	74	87
674800	97	78	80.78205128205128	74	87
674900	93	75	80.81333333333333	74	87
675000	93	75	80.37333333333333	74	87
675100	91	67	80.49253731343283	73	87
675200	87	64	80.328125	73	87
675300	82	60	79.96666666666667	73	87
675400	77	60	79.95	72	87
675500	72	64	80.0625	72	87
675600	74	65	80.1076923076923	72	87
675700	74	64	79.625	72	87
675800	82	62	79.46774193548387	72	87
675900	87	58	79.06896551724138	72	87
676000	88	55	78.81818181818181	72	87
676100	95	49	78.6938775510204	72	87
676200	101	43	78	72	87
676300	107	37	78.4054054054054	72	87
676400	118	34	78.55882352941177	72	87
676500	123	33	79.36363636363636	72	87
676600	123	36	79.52777777777777	72	87
676700	129	36	79.5	72	87
676800	135	35	80.05714285714286	72	87
676900	139	36	79.91666666666667	72	87
677000	144	33	79.33333333333333	72	87
677100	145	36	79.22222222222223	72	87
677200	147	36	79.13888888888889	72	87
677300	154	35	78.31428571428572	71	87
677400	167	38	78.57894736842105	71	87
677500	174	34	78.6470588235294	71	87
677600	167	37	78.08108108108108	71	87
677700	169	39	78	71	87
677800	166	44	79.25	71	87
677900	162	51	79.09803921568627	71	87
678000	163	57	79.54385964912281	71	87
678100	159	61	79.42622950819673	71	87
678200	147	70	79.62857142857143	71	87
678300	145	77	79.50649350649351	71	87
678400	136	76	79.44736842105263	71	87
678500	129	80	79.575	71	87
678600	125	80	79.5	71	87
678700	111	85	79.3529411764706	70	87
678800	98	84	79.13095238095238	70	87
678900	99	87	78.85057471264368	70	87
679000	102	85	78.85882352941177	70	87
679100	101	85	79.01176470588236	70	87
679200	98	82	78.89024390243902	70	87
679300	97	78	79.26923076923077	70	87
679400	100	74	79.55405405405405	70	87
679500	99	70	79.8	70	87
679600	92	59	79.61016949152543	70	87
679700	98	56	80.05357142857143	70	87
679800	103	58	80.25862068965517	70	87
679900	109	53	80.13207547169812	70	86
680000	105	52	79.96153846153847	69	86
680100	102	56	80.17857142857143	68	87
680200	94	59	80.57627118644068	68	87
680300	94	61	80.44262295081967	68	87
680400	94	65	80.52307692307693	68	87
680500	95	66	80.25757575757575	68	87
680600	100	64	79.671875	68	87
680700	106	58	79.05172413793103	68	87
680800	106	56	79.25	69	87
680900	105	56	79.25	69	87
681000	110	51	79.15686274509804	69	87
681100	104	50	80.2	70	87
681200	112	51	80.03921568627452	70	87
681300	113	46	80.08695652173913	70	87
681400	115	48	80.27083333333333	70	87
681500	117	47	80.55319148936171	70	87
681600	122	47	80.7872340425532	70	87
681700	124	47	80.19148936170212	70	87
681800	133	42	80.78571428571429	70	87
681900	131	43	80.90697674418605	70	87
682000	140	41	81.07317073170732	70	87
682100	141	40	81.675	71	87
682200	144	43	81.65116279069767	71	88
682300	137	48	83.29166666666667	71	88
682400	139	48	82.89583333333333	71	88
682500	127	59	82.13559322033899	71	88
682600	119	65	82.12307692307692	71	88
682700	116	66	82.25757575757575	71	89
682800	115	61	82.11475409836065	71	89
682900	119	57	81.63157894736842	71	89
683000	117	52	81.67307692307692	71	89
683100	116	48	81.375	71	89
683200	118	47	81.48936170212765	71	89
683300	119	47	81.19148936170212	71	89
683400	135	46	81.43478260869566	71	89
683500	133	46	81.65217391304348	70	89
683600	129	50	82.02	70	89
683700	131	50	81.96	70	89
683800	136	49	81.89795918367346	70	89
683900	135	47	82.27659574468085	70	89
684000	132	49	83.14285714285714	71	89
684100	141	48	83.33333333333333	73	89
684200	139	39	84.23076923076923	74	89
684300	141	39	84.38461538461539	74	89
684400	142	43	84.46511627906976	74	89
684500	129	49	84.6734693877551	74	89
684600	136	49	84.77551020408163	74	89
684700	134	51	85.03921568627452	74	89
684800	133	53	84.88679245283019	74	89
684900	137	55	84.7090909090909	74	89
685000	133	52	84.53846153846153	73	89
685100	131	59	84.28813559322033	73	89
685200	136	60	84.16666666666667	73	89
685300	140	54	83.81481481481481	73	89
685400	131	59	83.84745762711864	73	89
685500	126	57	84.0701754385965	73	91
685600	117	61	83.81967213114754	73	91
685700	115	62	83.91935483870968	73	92
685800	115	66	83.6969696969697	73	92
685900	108	65	83.35384615384615	73	92
686000	104	69	83	72	92
686100	107	65	82.49230769230769	72	92
686200	109	60	82.11666666666666	72	92
686300	106	58	81.39655172413794	72	92
686400	103	62	81.48387096774194	72	93
686500	106	58	81.60344827586206	72	93
686600	107	53	81.20754716981132	72	93
686700	107	56	81.46428571428571	72	93
686800	111	55	81.67272727272727	72	94
686900	118	45	83.2	72	94
687000	122	42	83.23809523809524	72	94
687100	126	38	83.63157894736842	73	94
687200	129	43	83.53488372093024	73	94
687300	131	43	83.25581395348837	73	94
687400	135	44	83.18181818181819	73	94
687500	144	41	83.1219512195122	73	94
687600	149	41	83.29268292682927	73	94
687700	153	45	83.8	73	95
687800	151	42	85	73	95
687900	161	43	85.11627906976744	73	95
688000	164	44	85.27272727272727	73	95
688100	166	50	85.38	73	95
688200	166	51	85.29411764705883	73	95
688300	154	55	85.6	73	95
688400	153	59	86.37288135593221	73	95
688500	159	64	86.625	73	95
688600	144	76	87.5657894736842	73	97
688700	135	87	88.01149425287356	73	97
688800	128	91	88.08791208791209	73	97
688900	113	97	88.3298969072165	73	97
689000	96	100	88.41	73	97
689100	84	102	88	73	96
689200	83	106	87.97169811320755	73	96
689300	71	107	87.7196261682243	73	96
689400	75	102	87.74509803921569	73	96
689500	72	101	87.84158415841584	73	96
689600	76	87	88.17241379310344	73	96
689700	72	76	88.21052631578948	73	96
689800	71	69	88.34782608695652	73	96
689900	79	64	88.21875	73	96
690000	88	58	87.75862068965517	73	96
690100	87	56	87.875	73	96
690200	89	54	87.98148148148148	73	96
690300	89	51	88.41176470588235	73	96
690400	89	52	88.28846153846153	73	96
690500	89	49	88.6938775510204	73	96
690600	89	52	89.48076923076923	73	96
690700	90	49	89.24489795918367	73	96
690800	93	42	90.4047619047619	74	96
690900	95	43	90.55813953488372	74	97
691000	105	39	91.58974358974359	84	97
691100	106	34	91.6470588235294	84	97
691200	110	36	91.63888888888889	84	97
691300	116	36	91.55555555555556	84	97
691400	113	35	91.74285714285715	84	97
691500	117	33	92.18181818181819	84	97
691600	125	31	92.2258064516129	84	97
691700	124	34	92.17647058823529	84	97
691800	124	35	91.4	84	97
691900	129	34	91.6470588235294	84	97
692000	134	35	91.68571428571428	84	97
692100	142	33	91.42424242424242	84	97
692200	145	35	91.02857142857142	84	97
692300	148	35	91.42857142857143	84	97
692400	151	36	91.30555555555556	84	97
692500	149	38	91.89473684210526	84	97
692600	148	45	92.2	84	97
692700	149	45	92.44444444444444	84	97
692800	149	50	92.96	84	97
692900	152	51	93.05882352941177	84	98
693000	143	58	93.22413793103448	85	98
693100	141	66	93.25757575757575	85	98
693200	131	74	93.20270270270271	85	98
693300	117	85	92.95294117647059	85	98
693400	113	86	92.86046511627907	85	98
693500	93	96	92.97916666666667	85	98
693600	89	93	93.0752688172043	85	98
693700	88	92	93.19565217391305	85	98
693800	83	89	93.08988764044943	85	98
693900	84	83	93.36144578313252	85	98
694000	81	80	93.4375	85	98
694100	90	72	93.26388888888889	85	98
694200	72	77	93.0909090909091	85	98
694300	72	73	93.06849315068493	85	98
694400	69	71	92.85915492957747	85	98
694500	68	65	92.98461538461538	85	98
694600	66	65	92.75384615384615	85	98
694700	75	61	93.04918032786885	85	98
694800	81	49	93	85	98
694900	84	47	92.97872340425532	85	98
695000	87	42	92.71428571428571	85	98
695100	85	46	93.47826086956522	85	98
695200	92	46	93.5	85	98
695300	95	47	93.29787234042553	85	98
695400	99	47	93.19148936170212	85	98
695500	104	46	94.21739130434783	85	98
695600	104	50	94.28	85	98
695700	102	47	94.46808510638297	85	98
695800	104	46	94.19565217391305	85	98
695900	115	42	94.54761904761905	85	97
696000	119	42	94.92857142857143	85	97
696100	124	37	94.75675675675676	85	97
696200	131	31	94.38709677419355	85	97
696300	139	31	94.6774193548387	85	98
696400	147	29	94.58620689655173	85	98
696500	148	30	94.46666666666667	85	98
696600	148	30	94.43333333333334	85	98
696700	150	33	94.24242424242425	85	98
696800	160	33	94.57575757575758	85	98
696900	165	32	94.375	85	98
697000	174	30	94.33333333333333	85	98
697100	170	30	94.03333333333333	85	98
697200	168	35	94.42857142857143	85	98
697300	167	36	94.38888888888889	85	98
697400	175	36	94.30555555555556	85	98
697500	178	39	94.1025641025641	85	98
697600	178	42	94.14285714285714	85	98
697700	181	41	94.02439024390245	84	98
697800	180	49	93.87755102040816	84	98
697900	168	58	93.24137931034483	83	98
698000	160	66	93.16666666666667	83	98
698100	153	77	93.18181818181819	83	98
698200	143	83	93.16867469879519	83	98
698300	139	88	93.2840909090909	83	98
698400	128	92	93.58695652173913	83	98
698500	113	90	93.6	83	98
698600	107	90	93.71111111111111	84	98
698700	92	88	93.51136363636364	84	98
698800	85	91	93.03296703296704	84	98
698900	74	88	93.14772727272727	84	99
699000	68	88	93.2840909090909	84	99
699100	66	83	93.2289156626506	84	99
699200	60	77	93.23376623376623	84	99
699300	58	78	93.64102564102564	84	99
699400	60	71	93.69014084507042	84	99
699500	65	63	93.82539682539682	85	99
699600	63	58	93.91379310344827	85	99
699700	65	55	93.8	85	99
699800	68	50	94.18	90	99
699900	74	46	93.95652173913044	90	99
700000	76	44	93.88636363636364	90	99
700100	78	41	93.85365853658537	90	99
700200	81	39	94.05128205128206	90	99
700300	86	36	93.88888888888889	90	99
700400	95	33	93.96969696969697	90	99
700500	99	33	93.96969696969697	90	99
700600	111	36	93.88888888888889	90	99
700700	115	38	93.8157894736842	90	99
700800	113	43	93.74418604651163	90	99
700900	108	50	93.6	90	99
701000	118	53	93.49056603773585	90	99
701100	112	58	93.62068965517241	90	99
701200	108	58	93.65517241379311	90	99
701300	107	59	93.7457627118644	90	99
701400	104	64	93.5	90	98
701500	108	65	93.6	90	98
701600	104	70	93.65714285714286	90	98
701700	102	67	93.55223880597015	90	98
701800	100	65	93.64615384615385	90	98
701900	93	64	93.984375	90	98
702000	97	63	94.07936507936508	90	98
702100	98	59	94.05084745762711	90	98
702200	98	54	93.92592592592592	90	98
702300	89	61	94.1311475409836	89	99
702400	101	57	94.3157894736842	89	99
702500	101	48	94.47916666666667	89	99
702600	104	49	94.20408163265306	89	99
702700	105	51	94.13725490196079	89	99
702800	105	49	94.10204081632654	89	98
702900	102	52	94.0576923076923	89	98
703000	102	50	93.88	88	98
703100	112	56	93.91071428571429	88	98
703200	108	59	94.33898305084746	88	98
703300	112	51	94.3921568627451	88	98
703400	117	43	94.30232558139535	88	98
703500	115	44	94.3409090909091	88	98
703600	125	42	94.38095238095238	88	98
703700	134	36	94.72222222222223	88	98
703800	140	31	94.48387096774194	88	97
703900	142	34	94.61764705882354	88	97
704000	143	36	94.83333333333333	88	97
704100	142	35	94.97142857142858	88	97
704200	143	36	95.16666666666667	88	97
704300	146	35	95.22857142857143	88	97
704400	145	38	94.73684210526316	87	97
704500	146	42	94.4047619047619	87	97
704600	147	44	94.31818181818181	87	98
704700	149	42	94.21428571428571	87	98
704800	145	46	94.21739130434783	87	98
704900	141	46	94.1086956521739	87	98
705000	150	42	94.4047619047619	87	98
705100	148	45	94.35555555555555	87	98
705200	152	45	94.46666666666667	87	98
705300	150	47	94.19148936170212	87	98
705400	143	52	94.36538461538461	87	98
705500	141	59	94.50847457627118	87	98
705600	132	63	94.44444444444444	87	98
705700	120	69	94.52173913043478	87	99
705800	128	69	94.53623188405797	87	99
705900	120	69	94.65217391304348	87	99
706000	115	71	94.97183098591549	88	99
706100	105	75	95.04	88	99
706200	110	78	95	88	99
706300	110	70	95.22857142857143	88	99
706400	108	74	95.52702702702703	88	99
706500	104	68	95.38235294117646	88	99
706600	102	62	95.2258064516129	88	99
706700	106	59	95.1864406779661	88	99
706800	110	52	95.36538461538461	93	99
706900	114	41	95.51219512195122	93	99
707000	111	39	95.41025641025641	93	98
707100	129	38	95.55263157894737	93	99
707200	133	35	95.65714285714286	93	99
707300	133	39	95.7948717948718	93	99
707400	132	46	95.8695652173913	93	99
707500	123	47	95.91489361702128	93	99
707600	121	51	95.96078431372548	93	99
707700	117	54	96.03703703703704	93	99
707800	117	56	96.07142857142857	93	99
707900	112	65	96.15384615384616	93	99
708000	105	68	96.22058823529412	93	99
708100	114	66	96.25757575757575	93	99
708200	115	63	96.3015873015873	93	99
708300	113	59	96.32203389830508	93	99
708400	112	54	96.29629629629629	94	99
708500	116	46	96.19565217391305	94	99
708600	116	43	96.23255813953489	94	99
708700	119	43	96.23255813953489	94	99
708800	120	40	96.225	94	99
708900	123	41	96.26829268292683	94	99
709000	121	39	96.33333333333333	94	99
709100	130	37	96.10810810810811	94	99
709200	134	38	96.10526315789474	94	99
709300	130	42	96.14285714285714	94	99
709400	131	35	96.02857142857142	94	98
709500	133	37	96.1891891891892	94	98
709600	132	39	96.25641025641026	94	98
709700	138	41	96.2439024390244	94	98
709800	134	43	96.23255813953489	94	98
709900	130	47	96.17021276595744	94	98
710000	131	49	96.14285714285714	94	98
710100	132	48	96.08333333333333	94	98
710200	138	46	96.02173913043478	94	98
710300	146	45	96.13333333333334	94	98
710400	148	42	96.21428571428571	94	98
710500	154	39	96.23076923076923	94	98
710600	152	43	96.18604651162791	93	98
710700	163	45	96.22222222222223	93	98
710800	169	44	96.29545454545455	93	98
710900	168	46	96.28260869565217	93	98
711000	171	52	96.17307692307692	92	98
711100	159	60	96.15	92	98
711200	137	79	96.0253164556962	92	98
711300	130	84	96.01190476190476	92	98
711400	128	90	96.05555555555556	92	98
711500	125	96	96.10416666666667	92	98
711600	122	100	96.11	92	98
711700	121	93	95.97849462365592	92	98
711800	120	86	95.9186046511628	92	98
711900	116	92	95.94565217391305	92	98
712000	113	86	95.88372093023256	92	98
712100	112	79	95.82278481012658	92	98
712200	97	75	95.85333333333334	92	98
712300	86	84	95.89285714285714	92	98
712400	82	78	95.85897435897436	92	98
712500	78	66	95.68181818181819	92	98
712600	85	69	95.73913043478261	92	98
712700	80	70	95.75714285714285	91	98
712800	83	65	96.01538461538462	91	98
712900	93	62	95.96774193548387	91	98
713000	95	63	95.92063492063492	91	98
713100	96	58	95.82758620689656	91	98
713200	92	48	95.79166666666667	91	98
713300	94	45	95.73333333333333	91	98
713400	101	40	95.725	91	98
713500	101	34	95.58823529411765	91	98
713600	108	34	95.58823529411765	91	98
713700	113	28	95.64285714285714	93	97
713800	117	25	95.68	93	97
713900	124	22	95.81818181818181	94	97
714000	123	23	95.91304347826087	94	98
714100	132	23	95.91304347826087	94	98
714200	137	22	95.86363636363636	94	98
714300	146	22	96.22727272727273	94	98
714400	147	27	96.33333333333333	94	99
714500	149	30	96.6	94	99
714600	150	34	96.58823529411765	94	99
714700	151	38	96.63157894736842	94	99
714800	155	42	96.61904761904762	94	99
714900	156	52	96.6923076923077	94	100
715000	154	54	96.70370370370371	94	100
715100	146	56	96.55357142857143	94	100
715200	147	60	96.68333333333334	94	100
715300	140	60	96.73333333333333	94	100
715400	142	61	96.80327868852459	94	100
715500	135	67	96.85074626865672	94	100
715600	122	77	96.75324675324676	94	100
715700	116	81	96.70370370370371	94	100
715800	105	86	96.61627906976744	94	100
715900	99	84	96.55952380952381	94	100
716000	101	80	96.375	93	100
716100	93	82	96.35365853658537	93	100
716200	94	78	96.1025641025641	93	100
716300	95	69	96.07246376811594	93	100
716400	95	64	96.078125	93	100
716500	103	59	96.08474576271186	93	100
716600	98	65	96.01538461538462	92	100
716700	98	67	96.04477611940298	92	100
716800	96	63	96.26984126984127	92	100
716900	102	63	96.26984126984127	92	100
717000	106	65	96.27692307692308	92	100
717100	104	62	96.35483870967742	92	100
717200	91	70	96.44285714285714	92	100
717300	92	72	96.5	92	100
717400	82	74	96.36486486486487	92	100
717500	87	73	96.38356164383562	92	100
717600	90	70	96.54285714285714	92	100
717700	89	61	96.75409836065573	93	100
717800	78	63	96.76190476190476	93	100
717900	83	65	96.75384615384615	92	100
718000	80	63	96.87301587301587	92	100
718100	82	56	96.85714285714286	92	100
718200	84	59	97	92	100
718300	87	55	97.10909090909091	92	100
718400	80	54	97.44444444444444	93	100
718500	83	55	97.6	93	100
718600	86	57	97.6140350877193	93	100
718700	95	58	97.63793103448276	93	100
718800	95	57	97.56140350877193	93	100
718900	89	53	97.54716981132076	93	100
719000	85	49	97.63265306122449	93	100
719100	88	47	97.59574468085107	93	100
719200	99	46	97.69565217391305	93	100
719300	96	49	97.6734693877551	93	101
719400	99	47	97.63829787234043	93	101
719500	104	49	97.48979591836735	93	101
719600	110	49	97.3061224489796	93	101
719700	109	47	97.27659574468085	93	101
719800	114	43	97.27906976744185	93	101
719900	116	46	97.19565217391305	93	100
720000	119	51	97.17647058823529	93	100
720100	128	52	97.15384615384616	93	100
720200	126	44	97.25	93	100
720300	118	49	97	92	100
720400	118	54	97	92	101
720500	121	58	96.94827586206897	92	101
720600	115	60	96.83333333333333	92	101
720700	118	61	96.85245901639344	92	101
720800	118	63	96.87301587301587	92	101
720900	116	66	96.74242424242425	92	101
721000	118	61	96.67213114754098	92	100
721100	119	65	96.72307692307692	92	100
721200	117	64	96.59375	92	100
721300	114	66	96.57575757575758	92	100
721400	103	66	96.57575757575758	92	100
721500	102	65	96.43076923076923	92	100
721600	99	67	96.2089552238806	91	100
721700	107	62	96.3225806451613	91	101
721800	92	72	96.15277777777777	91	101
721900	90	76	96.27631578947368	91	101
722000	88	75	96.13333333333334	91	101
722100	86	68	96.01470588235294	91	101
722200	85	68	96	92	101
722300	73	67	96	92	101
722400	77	65	96.2	92	101
722500	83	64	96.421875	91	102
722600	89	59	96.52542372881356	91	102
722700	82	63	96.65079365079364	91	102
722800	84	60	96.8	91	102
722900	90	54	96.57407407407408	91	102
723000	89	47	96.08510638297872	91	101
723100	93	47	96.23404255319149	91	101
723200	99	46	96.23913043478261	91	101
723300	109	40	96.3	91	101
723400	104	40	96.275	91	101
723500	112	37	96.10810810810811	91	101
723600	116	35	96.28571428571429	92	101
723700	120	36	96.38888888888889	92	101
723800	132	37	96.45945945945945	92	101
723900	136	40	96.325	92	101
724000	136	37	96.5945945945946	92	100
724100	134	38	96.63157894736842	92	100
724200	136	38	96.57894736842105	92	100
724300	135	38	96.44736842105263	92	101
724400	136	38	96.5	92	101
724500	144	41	96.48780487804878	92	101
724600	150	41	96.48780487804878	92	101
724700	152	40	96.325	92	101
724800	149	40	96.075	92	101
724900	149	46	96.30434782608695	91	102
725000	151	53	96.26415094339623	91	102
725100	142	63	96.19047619047619	91	102
725200	134	72	96.26388888888889	90	102
725300	137	75	96.22666666666667	90	102
725400	128	82	96.10975609756098	90	102
725500	125	88	96.18181818181819	90	102
725600	120	85	95.98823529411764	90	102
725700	106	87	95.91954022988506	90	102
725800	103	85	95.85882352941177	90	101
725900	97	82	95.86585365853658	90	101
726000	82	84	95.78571428571429	90	101
726100	80	79	95.87341772151899	90	101
726200	74	83	96	90	101
726300	64	82	95.90243902439025	90	101
726400	61	83	96.02409638554217	90	101
726500	57	74	96.16216216216216	90	101
726600	63	67	95.88059701492537	90	101
726700	65	61	95.75409836065573	90	101
726800	63	57	95.94736842105263	91	101
726900	66	53	96.20754716981132	91	101
727000	69	46	95.58695652173913	91	101
727100	78	43	95.51162790697674	91	101
727200	79	40	95.4	91	100
727300	86	37	95.29729729729729	91	100
727400	93	33	95.75757575757575	91	100
727500	93	37	95.64864864864865	91	100
727600	94	37	95.70270270270271	91	100
727700	103	35	95.54285714285714	91	100
727800	116	34	95.47058823529412	91	100
727900	125	34	95.52941176470588	91	100
728000	131	38	95.39473684210526	91	100
728100	136	36	95.25	91	100
728200	139	36	95.27777777777777	91	100
728300	141	40	95.25	91	100
728400	139	48	95.52083333333333	91	100
728500	135	53	95.43396226415095	91	100
728600	131	51	95.88235294117646	91	100
728700	130	59	95.91525423728814	91	100
728800	127	61	95.72131147540983	91	100
728900	122	65	95.95384615384616	91	100
729000	120	66	96.10606060606061	91	100
729100	121	70	96.17142857142858	91	100
729200	114	72	95.98611111111111	90	100
729300	105	77	96.11688311688312	90	100
729400	107	74	96.14864864864865	90	100
729500	102	76	96.15789473684211	90	100
729600	95	77	96.02597402597402	90	100
729700	98	78	95.8974358974359	90	100
729800	97	76	95.94736842105263	90	100
729900	97	72	95.97222222222223	90	100
730000	100	71	96.19718309859155	90	100
730100	103	68	96.04411764705883	90	100
730200	103	69	96.18840579710145	90	100
730300	101	68	96.23529411764706	90	100
730400	101	71	96.1830985915493	89	100
730500	101	68	96.11764705882354	89	100
730600	95	74	96.1891891891892	89	100
730700	85	77	96.14285714285714	88	100
730800	75	82	96.07317073170732	88	100
730900	69	78	95.98717948717949	88	100
731000	67	77	96.14285714285714	88	100
731100	65	78	96.1025641025641	88	100
731200	68	75	96.13333333333334	88	100
731300	62	76	95.96052631578948	88	100
731400	69	74	95.97297297297297	89	100
731500	70	67	96.02985074626865	89	100
731600	64	68	95.79411764705883	88	100
731700	70	61	95.50819672131148	88	100
731800	74	48	94.79166666666667	88	100
731900	80	37	94.62162162162163	88	100
732000	86	36	94.77777777777777	88	100
732100	91	35	94.68571428571428	88	100
732200	86	34	95	89	100
732300	85	37	94.5945945945946	88	99
732400	89	37	94.56756756756756	88	99
732500	89	38	94.6842105263158	88	99
732600	89	38	94.76315789473684	88	99
732700	95	38	94.55263157894737	88	99
732800	104	35	95.05714285714286	88	99
732900	110	33	95.24242424242425	88	99
733000	116	29	95.37931034482759	88	99
733100	113	30	95.16666666666667	88	99
733200	115	36	94.41666666666667	88	99
733300	120	35	94.31428571428572	88	99
733400	125	38	94.63157894736842	88	100
733500	129	45	94.91111111111111	88	100
733600	132	44	94.9090909090909	88	100
733700	139	47	94.55319148936171	87	100
733800	137	42	94.80952380952381	87	100
733900	137	51	94.96078431372548	87	100
734000	125	54	95.01851851851852	87	101
734100	130	58	95.05172413793103	87	101
734200	131	60	95.66666666666667	88	101
734300	129	63	95.93650793650794	88	101
734400	124	71	95.95774647887323	88	101
734500	124	71	96.3943661971831	88	101
734600	112	74	96.1891891891892	88	100
734700	103	79	96.46835443037975	88	100
734800	101	75	96.25333333333333	88	100
734900	94	75	96.33333333333333	88	100
735000	87	77	96.57142857142857	88	100
735100	83	78	96.6025641025641	88	100
735200	88	71	96.5774647887324	88	100
735300	89	68	96.69117647058823	88	100
735400	100	57	96.73684210526316	88	100
735500	100	54	96.68518518518519	88	100
735600	93	54	96.68518518518519	88	100
735700	96	51	96.90196078431373	89	100
735800	98	45	96.91111111111111	89	100
735900	103	44	96.95454545454545	89	100
736000	100	48	97.04166666666667	89	100
736100	97	51	97.23529411764706	89	100
736200	95	46	97.23913043478261	89	100
736300	99	43	97.67441860465117	89	100
736400	104	44	97.72727272727273	89	101
736500	110	45	97.71111111111111	89	101
736600	107	43	97.69767441860465	89	101
736700	105	42	97.85714285714286	89	101
736800	109	41	98.17073170731707	92	102
736900	119	36	98.77777777777777	94	102
737000	122	41	98.92682926829268	95	102
737100	130	36	99.11111111111111	95	102
737200	137	37	99.13513513513513	95	102
737300	140	35	98.85714285714286	95	101
737400	139	37	98.48648648648648	94	101
737500	135	39	98.38461538461539	94	101
737600	134	44	98.54545454545455	94	101
737700	137	49	98.53061224489795	94	101
737800	138	51	98.58823529411765	94	101
737900	134	54	98.72222222222223	94	101
738000	127	66	98.84848484848484	94	101
738100	126	68	98.8529411764706	94	101
738200	126	68	98.92647058823529	94	101
738300	123	72	99.02777777777777	94	103
738400	118	77	99.2987012987013	95	103
738500	104	81	99.51851851851852	96	103
738600	98	86	99.5	96	103
738700	102	87	99.49425287356321	96	103
738800	99	86	99.51162790697674	96	103
738900	95	87	99.51724137931035	96	103
739000	94	85	99.4235294117647	96	103
739100	88	79	99.32911392405063	96	103
739200	86	76	99.47368421052632	96	103
739300	86	73	99.41095890410959	96	102
739400	77	68	99.3970588235294	97	102
739500	76	61	99.21311475409836	97	102
739600	87	60	99.31666666666666	97	102
739700	91	49	99.16326530612245	97	102
739800	89	50	99.06	96	102
739900	88	54	98.94444444444444	96	102
740000	90	48	98.8125	96	102
740100	95	42	98.76190476190476	96	102
740200	94	40	99	96	102
740300	98	38	98.92105263157895	96	102
740400	102	38	98.94736842105263	96	102
740500	106	38	99.05263157894737	96	102
740600	114	42	98.97619047619048	96	102
740700	114	39	99	96	102
740800	110	46	98.95652173913044	96	102
740900	112	46	98.93478260869566	96	102
741000	112	51	98.96078431372548	96	102
741100	117	56	99.05357142857143	96	102
741200	121	54	98.98148148148148	96	101
741300	117	58	99.13793103448276	96	102
741400	108	57	99.26315789473684	96	102
741500	112	58	99.27586206896552	96	102
741600	108	57	99.14035087719299	95	102
741700	107	57	99.26315789473684	95	102
741800	104	54	99.25925925925925	95	102
741900	105	53	99.0377358490566	95	102
742000	111	46	98.73913043478261	95	102
742100	120	45	98.68888888888888	95	102
742200	120	42	98.76190476190476	95	102
742300	119	44	98.5	95	101
742400	117	44	98.45454545454545	95	101
742500	123	39	98.2051282051282	95	101
742600	126	41	98.36585365853658	95	102
742700	126	43	98.20930232558139	95	102
742800	126	43	98.27906976744185	95	102
742900	125	41	98.07317073170732	94	102
743000	122	44	98.27272727272727	94	102
743100	117	53	98.35849056603773	94	102
743200	112	58	98.43103448275862	94	102
743300	109	60	98.48333333333333	94	102
743400	100	65	98.58461538461539	95	102
743500	100	72	98.52777777777777	95	102
743600	95	76	98.53947368421052	95	102
743700	86	83	98.6867469879518	95	102
743800	74	91	98.75824175824175	95	102
743900	68	93	98.70967741935483	95	102
744000	65	89	98.78651685393258	95	102
744100	67	87	98.89655172413794	95	102
744200	73	74	99.14864864864865	95	102
744300	84	61	99.0327868852459	95	102
744400	86	62	99	95	102
744500	84	61	98.75409836065573	95	102
744600	77	59	98.50847457627118	95	102
744700	70	64	98.234375	94	102
744800	71	66	98.1969696969697	94	102
744900	73	68	98.23529411764706	94	102
745000	74	64	98.140625	94	102
745100	79	61	98.09836065573771	94	102
745200	84	54	98.31481481481481	95	102
745300	86	52	98.38461538461539	95	102
745400	86	52	98.5	95	102
745500	85	49	98.61224489795919	95	102
745600	89	49	98.6938775510204	95	102
745700	96	45	98.82222222222222	95	102
745800	99	50	98.68	95	102
745900	100	49	98.71428571428571	95	102
746000	100	46	98.58695652173913	95	102
746100	98	42	98.42857142857143	95	102
746200	100	43	98.34883720930233	95	102
746300	106	39	98.46153846153847	95	102
746400	108	35	98.51428571428572	95	102
746500	110	37	98.32432432432432	95	102
746600	113	40	98.45	95	102
746700	120	35	98.62857142857143	95	102
746800	117	34	98.76470588235294	95	102
746900	120	38	98.71052631578948	94	102
747000	125	40	98.6	94	102
