Time	Food	Creatures
45700	247	55
45800	251	50
45900	252	51
46000	254	50
46100	252	49
46200	255	48
46300	256	48
46400	256	45
46500	263	45
46600	266	44
46700	268	40
46800	265	39
46900	267	43
47000	263	48
47100	269	49
47200	272	53
47300	270	56
47400	270	58
47500	277	52
47600	278	52
47700	282	47
47800	287	44
47900	284	43
48000	288	41
48100	295	37
48200	295	33
48300	294	34
48400	301	36
48500	306	34
48600	312	30
48700	314	28
48800	320	32
48900	322	33
49000	323	36
49100	322	35
49200	323	37
49300	326	37
49400	327	40
49500	330	40
49600	337	40
49700	341	37
49800	347	36
49900	347	35
50000	352	29
50100	355	32
50200	355	37
50300	349	42
50400	359	45
50500	361	49
50600	361	50
50700	355	45
50800	354	48
50900	360	49
51000	370	48
51100	380	51
51200	382	52
51300	381	58
51400	372	58
51500	368	53
51600	366	56
51700	360	59
51800	353	60
51900	340	71
52000	331	73
52100	321	76
52200	313	75
52300	316	75
52400	314	75
52500	314	77
52600	312	77
52700	311	75
52800	313	68
52900	307	67
53000	301	65
53100	293	73
53200	293	66
53300	286	71
53400	295	73
53500	294	75
53600	287	66
53700	286	59
53800	286	59
53900	289	59
54000	287	59
54100	290	52
54200	293	54
54300	297	52
54400	297	55
54500	293	56
54600	283	62
54700	288	63
54800	286	64
54900	283	62
55000	288	59
55100	278	64
55200	281	64
55300	277	67
55400	276	66
55500	280	62
55600	281	57
55700	287	51
55800	290	51
55900	294	51
56000	293	47
56100	308	43
56200	311	37
56300	318	32
56400	318	37
56500	319	33
56600	326	31
56700	329	32
56800	337	36
56900	339	30
57000	336	33
57100	343	34
57200	348	35
57300	350	32
57400	354	33
57500	351	37
57600	352	40
57700	357	47
57800	362	48
57900	365	44
58000	360	49
58100	359	49
58200	365	48
58300	370	43
58400	374	42
58500	384	42
58600	386	43
58700	389	39
58800	393	37
58900	390	41
59000	393	41
59100	388	44
59200	384	47
59300	383	46
59400	394	49
59500	393	47
59600	393	52
59700	383	52
59800	381	54
59900	378	62
60000	368	68
60100	367	69
60200	362	68
60300	356	74
60400	351	82
60500	354	78
60600	334	84
60700	323	89
60800	318	93
60900	313	102
61000	303	99
61100	287	105
61200	278	107
61300	265	109
61400	266	106
61500	258	102
61600	252	101
61700	256	102
61800	257	92
61900	259	84
62000	260	85
62100	260	76
62200	247	77
62300	244	87
62400	236	94
62500	224	95
62600	228	89
62700	221	84
62800	222	76
62900	221	72
63000	225	64
63100	231	65
63200	240	56
63300	242	52
63400	247	54
63500	260	51
63600	256	48
63700	262	47
63800	266	43
63900	270	43
64000	283	37
64100	286	32
64200	293	30
64300	296	29
64400	301	30
64500	303	27
64600	309	27
64700	312	26
64800	312	27
64900	321	26
65000	324	26
65100	337	25
65200	341	23
65300	342	23
65400	345	25
65500	350	28
65600	356	27
65700	359	28
65800	365	28
65900	370	30
66000	380	30
66100	382	32
66200	385	30
66300	387	34
66400	389	37
66500	386	44
66600	387	43
66700	383	45
66800	386	50
66900	381	52
67000	380	50
67100	376	49
67200	370	58
67300	374	58
67400	369	58
67500	367	55
67600	356	66
67700	360	66
67800	369	66
67900	366	72
68000	356	72
68100	360	64
68200	348	62
68300	352	69
68400	331	72
68500	339	74
