width: 600; height: 400
initialCount: 312, energy: 500, r: 1, growthRate: 0.1
initialCount: 50, energy: 500, metabolism: 1, reproductionThreshold: 1000, size: 9, speed: 0.2, type: Bloop2
Time	Food	Creatures	MeanSize
36000	326	36	7.75
36100	330	40	7.625
36200	326	43	7.627906976744186
36300	331	31	7.451612903225806
36400	331	36	7.222222222222222
36500	335	38	7.105263157894737
36600	342	39	7.076923076923077
36700	340	37	7.1891891891891895
36800	345	38	7.342105263157895
36900	345	40	7.225
37000	340	42	7.238095238095238
37100	345	42	7.166666666666667
37200	354	38	7.131578947368421
37300	355	39	7.205128205128205
37400	361	42	7.214285714285714
37500	367	41	7.195121951219512
37600	364	43	7.162790697674419
37700	372	45	7.288888888888889
37800	366	48	6.791666666666667
37900	366	49	6.857142857142857
38000	371	49	6.877551020408164
38100	366	57	6.7368421052631575
38200	370	57	6.666666666666667
38300	374	59	6.627118644067797
38400	377	61	6.557377049180328
38500	381	61	6.557377049180328
38600	388	56	6.428571428571429
38700	383	59	6.440677966101695
38800	385	61	6.524590163934426
38900	374	58	6.310344827586207
39000	377	62	6.306451612903226
39100	373	63	6.333333333333333
39200	367	65	6.384615384615385
39300	360	72	6.527777777777778
39400	356	74	6.445945945945946
39500	341	84	6.464285714285714
39600	345	82	6.426829268292683
39700	346	79	6.468354430379747
39800	348	76	6.4868421052631575
39900	342	72	6.458333333333333
40000	344	67	6.223880597014926
40100	333	63	6.301587301587301
40200	338	65	6.2615384615384615
40300	335	59	6.271186440677966
40400	336	57	6.087719298245614
40500	336	58	6.137931034482759
40600	342	62	6.32258064516129
40700	343	67	6.477611940298507
40800	348	62	6.67741935483871
40900	346	67	6.597014925373134
41000	342	66	6.7727272727272725
41100	342	64	6.921875
41200	340	65	6.984615384615385
41300	336	66	6.803030303030303
41400	336	62	6.82258064516129
41500	337	58	6.827586206896552
41600	334	62	6.887096774193548
41700	333	58	6.637931034482759
41800	331	60	6.6
41900	333	51	6.784313725490196
42000	338	54	6.7592592592592595
42100	338	50	6.8
42200	336	48	6.770833333333333
42300	336	47	6.76595744680851
42400	339	43	6.837209302325581
42500	336	44	6.931818181818182
42600	339	41	6.829268292682927
42700	340	41	6.7073170731707314
42800	339	42	6.785714285714286
42900	338	47	6.702127659574468
43000	339	45	6.688888888888889
43100	350	38	6.657894736842105
43200	361	39	6.410256410256411
43300	364	37	6.351351351351352
43400	364	37	6.324324324324325
43500	363	36	6.444444444444445
43600	375	36	6.555555555555555
43700	383	37	6.783783783783784
43800	379	39	6.871794871794871
43900	383	37	7
44000	382	42	6.976190476190476
44100	397	41	7.146341463414634
44200	390	42	7.214285714285714
44300	391	44	7.2272727272727275
44400	385	50	7.2
44500	383	53	7.150943396226415
44600	375	58	7.137931034482759
44700	374	60	7.116666666666666
44800	371	61	7.016393442622951
44900	364	62	6.983870967741935
45000	356	68	6.911764705882353
45100	346	71	6.985915492957746
45200	346	68	6.9411764705882355
45300	348	71	6.859154929577465
45400	338	75	6.8533333333333335
45500	334	72	6.958333333333333
45600	344	74	6.878378378378378
45700	338	66	6.833333333333333
45800	341	66	6.848484848484849
45900	345	71	6.845070422535211
46000	349	60	6.866666666666666
46100	350	60	6.883333333333334
46200	345	57	6.964912280701754
46300	339	57	7.175438596491228
46400	335	56	6.982142857142857
46500	334	55	7.036363636363636
46600	331	54	6.925925925925926
46700	336	55	6.927272727272728
46800	339	54	6.814814814814815
46900	337	52	6.788461538461538
47000	339	51	6.745098039215686
47100	342	52	6.596153846153846
47200	347	49	6.653061224489796
47300	341	50	6.82
47400	341	51	6.823529411764706
47500	338	51	6.862745098039215
47600	335	50	6.82
47700	327	57	6.7368421052631575
47800	324	63	6.761904761904762
47900	315	66	6.742424242424242
48000	323	64	6.703125
48100	329	61	6.721311475409836
48200	325	54	6.685185185185185
48300	330	54	6.611111111111111
48400	339	44	6.613636363636363
48500	347	41	6.536585365853658
48600	344	41	6.634146341463414
48700	350	39	6.6923076923076925
48800	357	40	6.6
48900	361	37	6.8108108108108105
49000	364	34	6.9411764705882355
49100	366	33	7.03030303030303
49200	367	33	7.242424242424242
49300	373	36	7.111111111111111
49400	375	30	7.2
49500	367	33	7.090909090909091
49600	363	39	7.153846153846154
49700	360	43	6.8604651162790695
49800	363	45	6.644444444444445
49900	371	49	6.653061224489796
50000	371	52	6.730769230769231
50100	373	49	6.612244897959184
50200	375	45	6.555555555555555
50300	380	37	6.378378378378378
50400	378	37	6.378378378378378
50500	382	37	6.45945945945946
50600	383	38	6.526315789473684
50700	380	35	6.428571428571429
50800	376	39	6.256410256410256
50900	380	40	6.225
51000	387	42	6.214285714285714
51100	383	44	6.2272727272727275
51200	379	45	6.177777777777778
51300	378	48	6.25
51400	373	49	6.204081632653061
51500	386	45	6.066666666666666
51600	388	43	5.837209302325581
51700	391	48	5.895833333333333
51800	396	46	6.326086956521739
51900	407	44	6.545454545454546
52000	414	42	6.571428571428571
52100	423	42	6.404761904761905
52200	425	42	6.619047619047619
52300	424	38	6.868421052631579
52400	429	38	6.815789473684211
52500	429	41	6.829268292682927
52600	433	42	6.690476190476191
52700	434	41	6.902439024390244
52800	432	43	6.813953488372093
52900	433	47	7.127659574468085
53000	442	47	7.23404255319149
53100	440	47	7.297872340425532
53200	436	49	7.591836734693878
53300	430	49	7.673469387755102
53400	434	47	7.829787234042553
53500	427	52	7.75
53600	429	55	7.672727272727273
53700	425	59	7.576271186440678
53800	419	67	7.552238805970149
53900	409	74	7.486486486486487
54000	398	81	7.407407407407407
54100	391	80	7.525
54200	380	83	7.542168674698795
54300	370	88	7.545454545454546
54400	365	90	7.511111111111111
54500	356	93	7.451612903225806
54600	356	90	7.588888888888889
54700	345	84	7.583333333333333
54800	342	87	7.712643678160919
54900	331	78	7.846153846153846
55000	334	78	7.910256410256411
55100	326	81	7.987654320987654
55200	317	84	8.047619047619047
55300	313	83	8.012048192771084
55400	301	81	7.938271604938271
55500	301	78	8.025641025641026
55600	299	76	7.7894736842105265
55700	293	69	7.797101449275362
55800	292	65	7.815384615384615
55900	296	65	7.769230769230769
56000	295	65	7.815384615384615
56100	290	61	7.704918032786885
56200	290	62	7.838709677419355
56300	282	63	7.873015873015873
56400	281	61	7.786885245901639
56500	286	59	7.966101694915254
56600	282	61	8.163934426229508
56700	281	65	8.261538461538462
56800	279	57	8.24561403508772
56900	277	52	8.25
57000	274	56	8.196428571428571
57100	278	58	8.275862068965518
57200	268	63	8.015873015873016
57300	270	62	8.03225806451613
57400	269	61	7.983606557377049
57500	262	63	8.015873015873016
57600	262	63	8.158730158730158
57700	272	61	7.901639344262295
57800	271	58	8.120689655172415
57900	264	61	8.19672131147541
58000	262	63	8.047619047619047
58100	256	67	8.134328358208956
58200	250	69	8.130434782608695
58300	253	66	8.303030303030303
58400	255	66	8.348484848484848
58500	259	64	8.203125
58600	261	58	8.189655172413794
58700	262	48	8.145833333333334
58800	259	43	8.209302325581396
58900	255	43	8.279069767441861
59000	257	42	8.357142857142858
59100	264	43	8.372093023255815
59200	266	42	8.571428571428571
59300	269	37	8.513513513513514
59400	269	38	8.763157894736842
59500	279	33	8.909090909090908
59600	280	34	8.823529411764707
59700	288	31	9.03225806451613
59800	293	34	8.911764705882353
59900	293	39	9
60000	297	44	9.113636363636363
60100	296	44	9.159090909090908
60200	286	47	9.063829787234043
60300	289	47	8.97872340425532
60400	287	51	8.96078431372549
60500	292	48	9
60600	298	47	9
60700	302	45	8.866666666666667
60800	303	45	8.666666666666666
60900	299	44	8.909090909090908
61000	301	39	8.794871794871796
61100	312	37	8.64864864864865
61200	312	37	8.837837837837839
61300	314	39	8.923076923076923
61400	318	37	9.432432432432432
61500	324	33	9.515151515151516
61600	328	37	9.35135135135135
61700	334	38	9.473684210526315
61800	335	38	9.526315789473685
61900	337	38	9.605263157894736
62000	343	35	9.685714285714285
62100	347	35	9.628571428571428
62200	348	38	9.526315789473685
62300	354	39	9.564102564102564
62400	358	41	9.292682926829269
62500	356	44	9.431818181818182
62600	353	51	9.529411764705882
62700	358	49	9.63265306122449
62800	355	54	9.75925925925926
62900	355	58	10
63000	348	63	9.936507936507937
63100	342	66	10.151515151515152
63200	348	69	10.231884057971014
63300	342	74	10.18918918918919
63400	329	79	10.113924050632912
63500	326	77	10.181818181818182
63600	314	82	9.926829268292684
63700	313	86	9.94186046511628
63800	317	87	10.011494252873563
63900	314	87	10.022988505747126
64000	297	95	10.105263157894736
64100	298	98	10.142857142857142
64200	294	92	10.08695652173913
64300	290	94	10.106382978723405
64400	288	96	10.09375
64500	281	92	10.23913043478261
64600	279	90	10.322222222222223
64700	274	91	10.23076923076923
64800	263	89	10.393258426966293
64900	257	89	10.404494382022472
65000	257	88	10.261363636363637
65100	244	91	10.197802197802197
65200	241	86	10.313953488372093
65300	233	82	10.195121951219512
65400	229	81	10.17283950617284
65500	224	83	10.204819277108435
65600	223	73	10.10958904109589
65700	218	70	10.285714285714286
65800	215	69	10.318840579710145
65900	215	66	10.318181818181818
66000	214	70	10.271428571428572
66100	217	69	10.202898550724637
66200	220	65	10.246153846153845
66300	216	66	10.06060606060606
66400	213	65	9.938461538461539
66500	220	59	9.847457627118644
66600	224	49	9.877551020408163
66700	224	48	10
66800	236	47	9.936170212765957
66900	238	38	10.157894736842104
67000	236	36	10.11111111111111
67100	246	35	10.085714285714285
67200	250	34	10.058823529411764
67300	253	37	9.756756756756756
67400	256	37	9.891891891891891
67500	262	34	9.941176470588236
67600	276	32	9.90625
67700	288	32	9.78125
67800	292	26	9.76923076923077
67900	298	23	10.043478260869565
68000	318	20	10
68100	326	18	10
68200	326	19	10
68300	329	15	10.066666666666666
68400	327	18	9.722222222222221
68500	330	23	9.73913043478261
68600	336	25	9.64
68700	339	27	9.777777777777779
68800	344	28	9.821428571428571
68900	356	28	10.107142857142858
69000	359	31	10.193548387096774
69100	363	32	10.15625
69200	362	36	10.11111111111111
69300	367	38	10.026315789473685
69400	366	38	9.947368421052632
69500	368	37	9.864864864864865
69600	369	40	9.875
69700	373	45	9.733333333333333
69800	374	43	9.813953488372093
69900	383	41	9.731707317073171
70000	378	45	9.6
70100	377	51	9.392156862745098
70200	373	52	9.461538461538462
70300	367	59	9.457627118644067
70400	363	61	9.508196721311476
70500	361	70	9.5
70600	345	71	9.535211267605634
70700	335	77	9.727272727272727
70800	330	81	9.592592592592593
70900	321	86	9.581395348837209
71000	313	89	9.629213483146067
71100	295	96	9.5625
71200	280	102	9.568627450980392
71300	272	101	9.475247524752476
71400	263	100	9.58
71500	257	97	9.65979381443299
71600	245	97	9.628865979381443
71700	229	95	9.557894736842105
71800	212	106	9.471698113207546
71900	205	111	9.54054054054054
72000	200	109	9.596330275229358
72100	194	104	9.576923076923077
72200	193	96	9.510416666666666
72300	194	95	9.631578947368421
72400	196	87	9.64367816091954
72500	193	84	9.630952380952381
72600	203	77	9.792207792207792
72700	210	68	9.867647058823529
72800	212	64	10.0625
72900	223	53	10.150943396226415
73000	223	46	10
73100	218	39	10.153846153846153
73200	216	38	10.18421052631579
73300	219	38	10.236842105263158
73400	229	33	10.181818181818182
73500	231	33	10.06060606060606
73600	232	33	9.93939393939394
73700	239	36	10.027777777777779
73800	247	35	10.028571428571428
73900	258	34	10
74000	269	33	10.090909090909092
74100	270	34	10.264705882352942
74200	274	29	10.206896551724139
74300	279	30	10.266666666666667
74400	279	30	10.266666666666667
74500	283	34	10.264705882352942
74600	291	30	10.3
74700	309	27	10.37037037037037
74800	316	25	10.24
74900	322	23	10.130434782608695
75000	333	22	10.045454545454545
75100	341	18	10.222222222222221
75200	353	15	10.133333333333333
75300	352	16	10.1875
75400	359	15	10.2
75500	365	19	10.052631578947368
75600	379	21	10.142857142857142
75700	383	21	10.095238095238095
75800	387	21	10.095238095238095
75900	393	27	10.148148148148149
76000	392	30	10.133333333333333
76100	394	31	10.096774193548388
76200	407	31	10.096774193548388
76300	413	33	10.151515151515152
76400	416	37	10.08108108108108
76500	412	39	9.871794871794872
76600	413	44	9.818181818181818
76700	403	53	9.716981132075471
76800	404	58	9.758620689655173
76900	398	64	9.78125
77000	389	67	9.865671641791044
77100	389	73	9.780821917808218
77200	376	78	9.756410256410257
77300	365	84	9.678571428571429
77400	355	87	9.655172413793103
77500	345	89	9.719101123595506
77600	329	95	9.631578947368421
77700	326	89	9.662921348314606
77800	322	95	9.789473684210526
77900	319	90	9.811111111111112
78000	304	90	9.78888888888889
78100	301	89	9.719101123595506
78200	295	87	9.71264367816092
78300	296	80	9.7
78400	290	74	9.608108108108109
78500	278	77	9.545454545454545
78600	273	77	9.493506493506494
78700	278	72	9.444444444444445
78800	277	72	9.416666666666666
78900	277	70	9.371428571428572
79000	273	69	9.318840579710145
79100	288	67	9.283582089552239
79200	287	63	9.238095238095237
79300	290	60	9.3
79400	282	61	9.229508196721312
79500	274	63	9.253968253968255
79600	277	59	9.169491525423728
79700	280	60	9.116666666666667
79800	292	54	9.148148148148149
79900	288	54	9.314814814814815
80000	288	50	9.36
80100	288	55	9.381818181818181
80200	284	61	9.360655737704919
80300	278	62	9.338709677419354
80400	285	63	9.380952380952381
80500	286	63	9.380952380952381
80600	287	61	9.311475409836065
80700	289	54	9.407407407407407
80800	292	56	9.267857142857142
80900	294	54	9.222222222222221
81000	292	58	9.10344827586207
81100	290	58	9.068965517241379
81200	295	58	8.96551724137931
81300	292	56	8.982142857142858
81400	295	54	9.018518518518519
81500	302	52	9.038461538461538
81600	302	51	9.215686274509803
81700	297	48	9.1875
81800	297	45	9.311111111111112
81900	303	45	9.4
82000	308	48	9.395833333333334
82100	307	53	9.339622641509434
82200	318	53	9.358490566037736
82300	320	57	9.421052631578947
82400	316	60	9.383333333333333
82500	315	56	9.392857142857142
82600	312	55	9.4
82700	310	57	9.421052631578947
82800	302	58	9.362068965517242
82900	301	61	9.295081967213115
83000	305	62	9.258064516129032
83100	301	60	9.35
83200	307	56	9.321428571428571
83300	308	51	9.215686274509803
83400	313	55	9.181818181818182
83500	318	59	9.254237288135593
83600	318	62	9.241935483870968
83700	310	59	9.220338983050848
83800	310	63	9.095238095238095
83900	309	66	9.212121212121213
84000	302	61	9.049180327868852
84100	304	57	9.12280701754386
84200	301	60	9.066666666666666
84300	306	60	9.033333333333333
84400	301	60	9.066666666666666
84500	313	58	9.017241379310345
84600	320	54	9.074074074074074
84700	315	55	9.072727272727272
84800	308	56	8.964285714285714
84900	308	53	9
85000	304	56	9.053571428571429
85100	296	58	9.120689655172415
85200	293	62	9.080645161290322
85300	291	61	9.131147540983607
85400	291	62	9.14516129032258
85500	290	65	9.123076923076923
85600	291	63	9.079365079365079
85700	291	63	9.158730158730158
85800	284	61	9.163934426229508
85900	280	68	9.161764705882353
86000	279	66	9.151515151515152
86100	281	68	9.044117647058824
86200	281	63	9.063492063492063
86300	285	61	9.049180327868852
86400	278	66	9.212121212121213
86500	282	63	9.253968253968255
86600	282	60	9.266666666666667
86700	288	59	9.23728813559322
86800	288	58	9.379310344827585
86900	284	53	9.377358490566039
87000	284	51	9.333333333333334
87100	278	52	9.326923076923077
87200	281	52	9.326923076923077
87300	285	50	9.28
87400	288	48	9.166666666666666
87500	291	46	9.130434782608695
87600	293	46	9.217391304347826
87700	304	42	9.214285714285714
87800	305	43	9.255813953488373
87900	308	39	9.307692307692308
88000	308	47	9.191489361702128
88100	304	51	9.215686274509803
88200	311	56	9.214285714285714
88300	307	56	9.178571428571429
88400	303	54	9.203703703703704
88500	301	53	9.283018867924529
88600	298	54	9.37037037037037
88700	297	54	9.407407407407407
88800	295	53	9.452830188679245
88900	302	48	9.5
89000	302	49	9.387755102040817
89100	315	50	9.32
89200	316	48	9.333333333333334
89300	316	51	9.450980392156863
89400	317	53	9.471698113207546
89500	313	54	9.425925925925926
89600	309	53	9.547169811320755
89700	310	52	9.557692307692308
89800	311	54	9.462962962962964
89900	313	52	9.326923076923077
90000	312	56	9.410714285714286
90100	311	55	9.581818181818182
90200	311	53	9.547169811320755
90300	319	45	9.577777777777778
90400	317	49	9.591836734693878
90500	310	47	9.680851063829786
90600	303	48	9.75
90700	314	48	9.520833333333334
90800	321	49	9.489795918367347
90900	323	48	9.4375
91000	329	49	9.53061224489796
91100	327	48	9.520833333333334
91200	328	47	9.553191489361701
91300	331	47	9.404255319148936
91400	328	46	9.26086956521739
91500	323	48	9.104166666666666
91600	322	50	9.06
91700	321	54	8.962962962962964
91800	316	58	8.982758620689655
91900	317	57	8.947368421052632
92000	318	56	9.035714285714286
92100	315	61	8.967213114754099
92200	314	66	8.878787878787879
92300	308	65	8.830769230769231
92400	305	67	8.880597014925373
92500	300	68	8.823529411764707
92600	291	68	8.911764705882353
92700	283	70	9.114285714285714
92800	287	66	9.212121212121213
92900	284	67	9.194029850746269
93000	277	70	9.2
93100	280	66	9.227272727272727
93200	278	64	9.203125
93300	285	63	9.206349206349206
93400	285	59	9.254237288135593
93500	290	57	9.298245614035087
93600	287	53	9.226415094339623
93700	295	48	9.1875
93800	293	47	9.127659574468085
93900	298	44	9.227272727272727
94000	299	43	9.209302325581396
94100	302	43	9.186046511627907
94200	305	43	9.069767441860465
94300	300	42	9
94400	299	45	9.155555555555555
94500	302	48	9.166666666666666
94600	297	44	9.136363636363637
94700	297	43	9.13953488372093
94800	303	44	9.340909090909092
94900	306	44	9.613636363636363
95000	308	46	9.76086956521739
95100	306	48	9.604166666666666
95200	308	49	9.591836734693878
95300	309	46	9.869565217391305
95400	312	47	9.808510638297872
95500	311	45	9.755555555555556
95600	316	42	9.761904761904763
95700	319	39	10.051282051282051
95800	328	40	9.85
95900	333	33	9.575757575757576
96000	335	37	9.72972972972973
96100	330	37	9.91891891891892
96200	332	38	9.81578947368421
96300	343	35	10.028571428571428
96400	347	34	10.058823529411764
96500	348	40	10
96600	345	45	9.866666666666667
96700	347	46	9.891304347826088
96800	350	49	9.73469387755102
96900	351	49	9.714285714285714
97000	351	59	9.627118644067796
97100	350	53	9.566037735849056
97200	351	54	9.592592592592593
97300	349	61	9.639344262295081
97400	352	62	9.64516129032258
97500	354	62	9.629032258064516
97600	359	60	9.433333333333334
97700	360	63	9.46031746031746
97800	355	66	9.606060606060606
97900	354	62	9.419354838709678
98000	350	58	9.5
98100	353	55	9.563636363636364
98200	346	60	9.566666666666666
98300	347	61	9.459016393442623
98400	345	62	9.516129032258064
98500	337	70	9.485714285714286
98600	335	71	9.507042253521126
98700	330	73	9.602739726027398
98800	334	71	9.704225352112676
98900	332	69	9.652173913043478
99000	321	77	9.662337662337663
99100	317	77	9.675324675324676
99200	306	83	9.493975903614459
99300	295	82	9.536585365853659
99400	288	90	9.6
99500	282	94	9.436170212765957
99600	291	91	9.505494505494505
99700	278	92	9.369565217391305
99800	271	91	9.406593406593407
99900	258	94	9.351063829787234
100000	255	93	9.333333333333334
100100	251	88	9.829545454545455
100200	250	81	10.012345679012345
100300	251	77	10.467532467532468
100400	251	69	10.434782608695652
100500	247	69	10.36231884057971
100600	248	63	10.53968253968254
100700	245	62	10.596774193548388
100800	242	60	10.566666666666666
100900	250	58	10.362068965517242
101000	244	55	10.6
101100	245	53	10.679245283018869
101200	246	57	10.350877192982455
101300	242	56	10.446428571428571
101400	252	50	10.22
101500	249	48	10.145833333333334
101600	243	53	10.056603773584905
101700	235	53	10.415094339622641
101800	235	50	10.48
101900	236	52	10.461538461538462
102000	241	49	10.387755102040817
102100	245	42	10.666666666666666
102200	250	35	10.771428571428572
102300	256	35	10.771428571428572
102400	266	36	11.083333333333334
102500	265	35	11
102600	272	29	11.275862068965518
102700	277	28	11.392857142857142
102800	282	26	11.192307692307692
102900	290	21	11.523809523809524
103000	296	18	11
103100	303	19	11.473684210526315
103200	311	20	11.65
103300	318	17	12
103400	327	13	11.76923076923077
103500	336	12	11.583333333333334
103600	338	11	11.727272727272727
103700	349	10	12
103800	352	11	12.181818181818182
103900	355	11	12.181818181818182
104000	365	13	12.461538461538462
104100	372	15	12.733333333333333
104200	386	16	12.1875
104300	390	14	11.928571428571429
104400	393	20	12.35
104500	399	20	12.35
104600	409	18	12.11111111111111
104700	409	18	12.666666666666666
104800	412	18	12.555555555555555
104900	420	17	12.352941176470589
105000	432	16	12.3125
105100	437	17	12.294117647058824
105200	451	17	12.647058823529411
105300	461	20	12.8
105400	470	19	12.68421052631579
105500	471	23	12.521739130434783
105600	477	27	12.481481481481481
105700	475	34	12.588235294117647
105800	475	37	12.513513513513514
105900	473	40	12.4
106000	466	49	12.408163265306122
106100	456	51	12.215686274509803
106200	442	63	12.301587301587302
106300	426	76	12.171052631578947
106400	413	84	12.261904761904763
106500	397	96	12.21875
106600	380	106	12.19811320754717
106700	356	121	12.099173553719009
106800	337	126	12.023809523809524
106900	333	126	11.896825396825397
107000	317	134	11.85820895522388
107100	309	137	11.905109489051094
107200	301	129	11.86046511627907
107300	287	128	11.859375
107400	280	119	11.966386554621849
107500	261	118	12
107600	245	113	12.008849557522124
107700	220	120	11.983333333333333
107800	213	122	11.991803278688524
107900	215	113	11.955752212389381
108000	204	109	11.899082568807339
108100	192	105	11.99047619047619
108200	189	108	12.092592592592593
108300	186	105	12.123809523809523
108400	177	103	12.242718446601941
108500	182	96	12.229166666666666
108600	184	87	12.25287356321839
108700	191	74	12.324324324324325
108800	192	66	12.212121212121213
108900	202	59	12.186440677966102
109000	202	53	12.377358490566039
109100	194	47	12.361702127659575
109200	201	44	12.409090909090908
109300	212	40	12.125
109400	226	35	12.314285714285715
109500	243	34	12.294117647058824
109600	246	32	12.09375
109700	249	27	12.11111111111111
109800	257	25	12.16
109900	268	25	12.12
110000	273	25	12.28
110100	283	25	12.24
110200	283	24	12.625
110300	288	25	12.76
110400	295	23	12.73913043478261
110500	301	22	12.590909090909092
110600	304	26	12.73076923076923
110700	307	26	12.76923076923077
110800	309	24	12.583333333333334
110900	327	22	12.590909090909092
111000	335	23	12.826086956521738
111100	338	26	12.538461538461538
111200	336	27	12.62962962962963
111300	345	27	12.62962962962963
111400	351	30	12.766666666666667
111500	355	36	12.777777777777779
111600	352	42	12.785714285714286
111700	352	42	12.833333333333334
111800	356	45	12.844444444444445
111900	354	53	12.735849056603774
112000	355	53	12.735849056603774
112100	347	59	12.76271186440678
112200	344	63	12.793650793650794
112300	342	66	12.757575757575758
112400	341	66	12.696969696969697
112500	341	65	12.707692307692307
112600	340	71	12.619718309859154
112700	343	69	12.507246376811594
112800	327	77	12.441558441558442
112900	316	80	12.4375
113000	309	84	12.44047619047619
113100	300	88	12.420454545454545
113200	289	91	12.406593406593407
113300	291	94	12.393617021276595
113400	273	91	12.428571428571429
113500	254	91	12.384615384615385
113600	242	104	12.35576923076923
113700	233	106	12.424528301886792
113800	227	113	12.486725663716815
113900	213	112	12.544642857142858
114000	216	110	12.572727272727272
114100	213	105	12.647619047619047
114200	206	100	12.61
114300	199	97	12.505154639175258
114400	200	94	12.563829787234043
114500	196	92	12.5
114600	199	82	12.463414634146341
114700	198	70	12.4
114800	205	61	12.508196721311476
114900	205	58	12.482758620689655
115000	200	52	12.423076923076923
115100	206	51	12.490196078431373
115200	213	44	12.568181818181818
115300	218	44	12.681818181818182
115400	222	35	12.571428571428571
115500	234	34	12.647058823529411
115600	243	31	12.709677419354838
115700	247	29	12.931034482758621
115800	250	26	13
115900	263	27	13.037037037037036
116000	267	26	13.153846153846153
116100	273	27	13.185185185185185
116200	289	24	13.166666666666666
116300	297	21	13
116400	302	21	13
116500	320	19	13.31578947368421
116600	327	15	13.066666666666666
116700	333	15	13.2
116800	341	15	13.066666666666666
116900	344	16	13.25
117000	353	18	13.222222222222221
117100	358	18	13.277777777777779
117200	359	19	13.31578947368421
117300	363	19	13.368421052631579
117400	369	21	13.428571428571429
117500	372	22	13.363636363636363
117600	372	23	13.26086956521739
117700	372	23	13.26086956521739
117800	370	23	13.304347826086957
117900	375	28	13.214285714285714
118000	385	26	13.23076923076923
118100	385	27	13.25925925925926
118200	386	27	13.185185185185185
118300	393	29	12.96551724137931
118400	399	32	12.875
118500	402	32	12.875
118600	396	36	13.083333333333334
118700	393	41	13.195121951219512
118800	391	43	13.186046511627907
118900	391	43	13.279069767441861
119000	397	45	13.311111111111112
119100	394	53	13.264150943396226
119200	401	51	13.235294117647058
119300	397	52	12.961538461538462
119400	401	58	12.879310344827585
119500	390	68	12.955882352941176
119600	386	74	12.986486486486486
119700	373	82	12.853658536585366
119800	363	89	12.831460674157304
119900	357	95	12.957894736842105
120000	354	104	13.115384615384615
120100	337	105	13.142857142857142
120200	327	101	13.188118811881187
120300	318	102	13.235294117647058
120400	307	110	13.136363636363637
120500	308	113	13.11504424778761
120600	292	117	13.034188034188034
120700	290	105	12.99047619047619
120800	276	102	13.049019607843137
120900	266	107	13.149532710280374
121000	255	102	13.156862745098039
121100	249	101	13.168316831683168
121200	237	101	13.108910891089108
121300	234	102	13.088235294117647
121400	222	103	13.029126213592233
121500	221	90	13.088888888888889
121600	206	92	13.326086956521738
121700	204	88	13.386363636363637
121800	198	93	13.311827956989248
121900	194	84	13.285714285714286
122000	190	84	13.380952380952381
122100	184	81	13.345679012345679
122200	181	78	13.243589743589743
122300	181	77	13.155844155844155
122400	180	77	13.142857142857142
122500	178	73	13.219178082191782
122600	180	67	13.029850746268657
122700	192	57	13.035087719298245
122800	197	53	12.981132075471699
122900	196	49	13.448979591836734
123000	211	45	13.533333333333333
123100	212	43	13.465116279069768
123200	213	41	13.585365853658537
123300	211	42	13.666666666666666
123400	212	38	13.473684210526315
123500	208	41	13.658536585365853
123600	217	44	13.431818181818182
123700	227	42	13.69047619047619
123800	231	41	13.926829268292684
123900	243	38	13.947368421052632
124000	248	32	13.59375
124100	255	26	13.807692307692308
124200	264	24	14.166666666666666
124300	266	25	14.36
124400	274	24	14.416666666666666
124500	286	23	14.347826086956522
124600	283	23	14.478260869565217
124700	291	25	14.68
124800	301	24	14.625
124900	310	25	14.76
125000	310	29	14.862068965517242
125100	320	28	15.535714285714286
125200	324	29	15.517241379310345
125300	325	31	15.483870967741936
125400	328	35	15.628571428571428
125500	326	40	15.8
125600	326	42	15.738095238095237
125700	325	46	15.73913043478261
125800	319	58	15.5
125900	323	60	15.433333333333334
126000	331	62	15.338709677419354
126100	323	62	15.306451612903226
126200	316	71	15.47887323943662
126300	309	78	15.448717948717949
126400	303	82	15.414634146341463
126500	298	86	15.406976744186046
126600	297	91	15.483516483516484
126700	281	99	15.575757575757576
126800	270	92	15.543478260869565
126900	266	95	15.494736842105263
127000	255	92	15.543478260869565
127100	246	93	15.494623655913978
127200	229	91	15.54945054945055
127300	227	94	15.563829787234043
127400	222	88	15.659090909090908
127500	218	87	15.689655172413794
127600	213	88	15.613636363636363
127700	214	85	15.647058823529411
127800	206	84	15.452380952380953
127900	213	82	15.548780487804878
128000	216	82	15.548780487804878
128100	215	77	15.584415584415584
128200	211	69	15.521739130434783
128300	214	63	15.571428571428571
128400	212	58	15.60344827586207
128500	213	54	15.537037037037036
128600	216	51	15.588235294117647
128700	224	45	15.666666666666666
128800	226	44	15.727272727272727
128900	231	45	15.866666666666667
129000	227	46	15.891304347826088
129100	236	45	15.955555555555556
129200	236	40	16.05
129300	246	40	16.175
129400	252	36	16.166666666666668
129500	256	36	16.194444444444443
129600	258	35	16.257142857142856
129700	265	37	16.2972972972973
129800	265	37	16.27027027027027
129900	271	34	16.11764705882353
130000	274	36	16.11111111111111
130100	278	33	16.151515151515152
130200	287	28	16.285714285714285
130300	279	34	16.352941176470587
130400	278	37	16.405405405405407
130500	283	40	16.5
130600	280	42	16.5
130700	285	43	16.441860465116278
130800	291	45	16.511111111111113
130900	294	42	16.476190476190474
131000	293	50	16.62
131100	296	56	16.517857142857142
131200	299	63	16.50793650793651
131300	282	71	16.549295774647888
131400	282	78	16.5
131500	276	84	16.55952380952381
131600	266	93	16.580645161290324
