width: 600; height: 400
initialCount: 312, energy: 500, r: 1, growthRate: 0.1
initialCount: 50, energy: 500, metabolism: 1, reproductionThreshold: 1000, size: 9, speed: 0.2, type: Bloop2
Time	Food	Creatures	Size
22200	309	37	12.567567567567568
22300	313	38	12.5
22400	315	38	12.18421052631579
22500	314	41	12.097560975609756
22600	312	43	11.720930232558139
22700	315	42	11.428571428571429
22800	321	45	11.511111111111111
22900	326	46	11.521739130434783
23000	334	45	11.466666666666667
23100	338	36	11.694444444444445
23200	338	37	11.675675675675675
23300	338	41	11.926829268292684
23400	343	43	11.86046511627907
23500	343	44	11.772727272727273
23600	343	47	11.936170212765957
23700	344	50	12.22
23800	341	49	12.346938775510203
23900	349	46	12.5
24000	347	51	12.568627450980392
24100	341	56	13
24200	342	57	13.017543859649123
24300	341	56	13.071428571428571
24400	335	64	13
24500	326	72	13.055555555555555
24600	322	71	13.183098591549296
24700	310	71	13.23943661971831
24800	299	80	13.1875
24900	293	83	13.19277108433735
25000	287	85	13.294117647058824
25100	279	87	13.137931034482758
25200	272	91	13.043956043956044
25300	264	99	13.16161616161616
25400	249	96	13.177083333333334
25500	228	103	13.330097087378642
25600	226	100	13.34
25700	218	97	13.412371134020619
25800	212	97	13.474226804123711
25900	211	87	13.482758620689655
26000	207	89	13.606741573033707
26100	200	87	13.620689655172415
26200	204	76	13.592105263157896
26300	212	69	13.608695652173912
26400	209	65	13.676923076923076
26500	206	60	13.533333333333333
26600	211	56	13.464285714285714
26700	202	59	13.745762711864407
26800	206	61	13.770491803278688
26900	214	58	13.862068965517242
27000	216	54	13.796296296296296
27100	216	52	13.807692307692308
27200	228	46	13.847826086956522
27300	230	41	13.804878048780488
27400	239	39	13.692307692307692
27500	239	40	13.75
27600	249	37	13.702702702702704
27700	249	35	13.885714285714286
27800	251	38	13.894736842105264
27900	253	40	13.85
28000	262	40	13.85
28100	268	41	13.975609756097562
28200	267	37	14.027027027027026
28300	270	35	13.885714285714286
28400	273	31	13.870967741935484
28500	275	31	13.870967741935484
28600	282	28	13.892857142857142
28700	288	27	13.666666666666666
28800	296	28	13.785714285714286
28900	293	32	14.1875
29000	297	33	14.181818181818182
29100	297	33	14.181818181818182
29200	292	39	14.307692307692308
29300	289	38	14.526315789473685
29400	296	36	14.805555555555555
29500	295	38	14.710526315789474
29600	291	38	14.710526315789474
29700	292	43	14.744186046511627
29800	292	48	14.645833333333334
29900	292	47	14.51063829787234
30000	295	47	14.46808510638298
30100	297	47	14.425531914893616
30200	294	52	14.442307692307692
30300	296	51	14.294117647058824
30400	289	51	14.352941176470589
30500	290	53	14.39622641509434
30600	287	56	14.464285714285714
30700	289	56	14.625
30800	292	61	14.540983606557377
30900	291	56	14.482142857142858
31000	297	59	14.389830508474576
31100	294	60	14.416666666666666
31200	292	66	14.378787878787879
31300	291	61	14.40983606557377
31400	287	67	14.447761194029852
31500	281	74	14.41891891891892
31600	273	69	14.55072463768116
31700	275	65	14.584615384615384
31800	275	66	14.606060606060606
31900	279	63	14.666666666666666
32000	274	58	14.620689655172415
32100	271	56	14.767857142857142
32200	274	53	14.735849056603774
32300	277	55	14.690909090909091
32400	286	51	14.627450980392156
32500	296	47	14.595744680851064
32600	292	53	14.641509433962264
32700	300	52	14.673076923076923
32800	300	52	14.73076923076923
32900	295	53	14.754716981132075
33000	286	56	14.75
33100	280	63	14.698412698412698
33200	280	64	14.828125
33300	276	64	14.75
33400	272	71	14.774647887323944
33500	270	74	14.878378378378379
33600	264	80	14.775
33700	250	84	14.833333333333334
33800	258	81	14.814814814814815
33900	258	79	14.91139240506329
34000	258	78	15.038461538461538
34100	256	76	15.105263157894736
34200	257	80	15.0375
34300	248	79	15.025316455696203
34400	239	79	14.886075949367088
34500	241	77	14.857142857142858
34600	237	79	15.025316455696203
34700	230	81	15.234567901234568
34800	228	75	15.306666666666667
34900	233	74	15.337837837837839
35000	234	71	15.28169014084507
35100	224	60	15.25
35200	219	60	15.1
35300	223	56	15.053571428571429
35400	221	59	14.966101694915254
35500	222	58	14.931034482758621
35600	220	53	14.849056603773585
35700	223	56	14.928571428571429
35800	228	50	14.88
35900	232	48	14.9375
36000	235	46	14.956521739130435
36100	239	44	14.977272727272727
36200	231	42	14.976190476190476
36300	236	40	14.825
36400	240	38	14.921052631578947
36500	238	40	14.9
36600	237	41	14.853658536585366
36700	238	37	14.91891891891892
36800	247	37	14.91891891891892
36900	247	36	14.944444444444445
37000	249	35	14.971428571428572
37100	254	32	14.9375
37200	255	32	15.0625
37300	251	37	15.108108108108109
37400	261	39	15.35897435897436
37500	265	39	15.538461538461538
37600	263	43	15.488372093023257
37700	258	49	15.714285714285714
37800	258	51	15.764705882352942
37900	266	46	15.782608695652174
38000	260	48	16.020833333333332
38100	249	53	16.28301886792453
38200	248	58	16.25862068965517
38300	247	55	16.254545454545454
38400	249	53	16.264150943396228
38500	245	58	16.362068965517242
38600	247	57	16.54385964912281
38700	242	60	16.733333333333334
38800	244	60	16.85
38900	240	66	16.818181818181817
39000	238	64	16.9375
39100	239	70	16.942857142857143
39200	234	66	16.893939393939394
39300	231	74	16.864864864864863
39400	231	74	17
39500	221	73	17.041095890410958
39600	225	73	17.10958904109589
39700	217	72	17.069444444444443
39800	221	70	17.1
39900	223	66	16.96969696969697
40000	220	61	16.885245901639344
40100	220	61	16.78688524590164
40200	221	58	16.844827586206897
40300	219	61	16.81967213114754
40400	213	58	16.862068965517242
40500	208	58	16.74137931034483
40600	219	55	16.727272727272727
40700	212	57	16.63157894736842
40800	216	55	16.818181818181817
40900	219	47	16.70212765957447
41000	218	54	16.72222222222222
41100	221	49	16.653061224489797
41200	225	45	16.711111111111112
41300	219	49	16.918367346938776
41400	221	52	16.903846153846153
41500	225	51	16.784313725490197
41600	225	48	17.041666666666668
41700	232	47	17.148936170212767
41800	225	53	16.962264150943398
41900	231	51	16.823529411764707
42000	226	48	17
42100	233	50	16.94
42200	233	51	16.80392156862745
42300	236	45	16.755555555555556
42400	231	42	16.80952380952381
42500	231	41	17.195121951219512
42600	236	35	17.457142857142856
42700	240	35	17.6
42800	245	33	17.848484848484848
42900	250	32	17.84375
43000	251	35	17.914285714285715
43100	260	39	18.153846153846153
43200	262	38	18.42105263157895
43300	274	40	18.5
43400	281	40	18.55
43500	280	36	18.666666666666668
43600	280	34	18.558823529411764
43700	284	33	18.484848484848484
43800	289	34	18.5
43900	290	33	18.484848484848484
44000	289	32	18.625
44100	287	38	18.526315789473685
44200	293	38	18.473684210526315
44300	292	39	18.41025641025641
44400	297	33	18.484848484848484
44500	293	43	18.488372093023255
44600	292	48	18.583333333333332
44700	287	51	19.19607843137255
44800	296	53	19.18867924528302
44900	302	56	19.196428571428573
45000	306	53	19.32075471698113
45100	306	58	19.310344827586206
45200	294	59	19.559322033898304
45300	279	62	19.43548387096774
45400	281	64	19.578125
45500	282	69	19.72463768115942
45600	275	68	19.794117647058822
45700	270	70	19.87142857142857
45800	268	65	19.96923076923077
45900	253	72	20.069444444444443
46000	246	78	20.294871794871796
46100	250	82	20.28048780487805
46200	244	79	20.164556962025316
46300	241	81	20.209876543209877
46400	241	79	20.31645569620253
46500	229	84	20.547619047619047
46600	233	87	20.517241379310345
46700	224	86	20.348837209302324
46800	208	89	20.258426966292134
46900	198	89	20.348314606741575
47000	193	87	20.126436781609197
47100	182	84	20.023809523809526
47200	181	85	20.141176470588235
47300	173	90	20.18888888888889
47400	172	85	20.058823529411764
47500	170	79	19.82278481012658
47600	174	75	19.973333333333333
47700	172	71	20.098591549295776
47800	173	60	20
47900	169	56	20.017857142857142
48000	170	49	20.224489795918366
48100	176	56	20.196428571428573
48200	170	56	19.946428571428573
48300	171	52	19.884615384615383
48400	176	51	20.11764705882353
48500	174	51	20.176470588235293
48600	182	45	20.066666666666666
48700	184	43	20
48800	187	42	20.142857142857142
48900	195	41	20.073170731707318
49000	194	43	20.093023255813954
49100	201	38	20.05263157894737
49200	207	36	20.52777777777778
49300	211	34	20.529411764705884
49400	220	31	20.387096774193548
49500	215	26	20.615384615384617
49600	217	29	21.03448275862069
49700	220	26	21
49800	224	27	21.074074074074073
49900	236	28	21.071428571428573
50000	244	30	21.1
50100	244	27	21.11111111111111
50200	242	28	21.464285714285715
50300	250	29	21.482758620689655
50400	259	27	21.74074074074074
50500	260	28	21.785714285714285
50600	269	26	21.807692307692307
50700	279	25	21.88
50800	279	22	21.681818181818183
50900	286	27	21.925925925925927
51000	296	25	21.92
51100	304	24	21.916666666666668
51200	312	24	22.083333333333332
51300	313	26	22.03846153846154
51400	320	26	22.192307692307693
51500	327	25	22.12
51600	332	26	22.153846153846153
51700	337	27	22.11111111111111
51800	336	25	22.12
51900	339	22	22.136363636363637
52000	339	33	22.363636363636363
52100	339	36	22.305555555555557
52200	339	38	22.289473684210527
52300	338	48	22.354166666666668
52400	338	52	22.403846153846153
52500	330	55	22.418181818181818
52600	326	63	22.365079365079364
52700	313	73	22.301369863013697
52800	300	83	22.240963855421686
52900	290	85	22.11764705882353
53000	272	94	22.25531914893617
53100	264	107	22.186915887850468
53200	251	113	22.300884955752213
53300	240	114	22.37719298245614
53400	224	127	22.35433070866142
53500	198	126	22.444444444444443
53600	184	125	22.44
53700	168	122	22.508196721311474
53800	160	119	22.51260504201681
53900	154	124	22.491935483870968
54000	140	116	22.525862068965516
54100	135	110	22.463636363636365
54200	129	109	22.46788990825688
54300	122	97	22.391752577319586
54400	125	90	22.42222222222222
54500	131	78	22.423076923076923
54600	137	73	22.383561643835616
54700	136	62	22.451612903225808
54800	141	56	22.517857142857142
54900	143	49	22.571428571428573
55000	156	42	22.476190476190474
55100	157	34	22.470588235294116
55200	163	32	22.53125
55300	174	33	22.515151515151516
55400	181	31	22.64516129032258
55500	191	29	22.82758620689655
55600	200	29	22.689655172413794
55700	209	31	22.419354838709676
55800	221	29	22.620689655172413
55900	226	26	22.76923076923077
56000	226	28	22.821428571428573
56100	225	32	22.875
56200	224	31	22.93548387096774
56300	229	28	22.928571428571427
56400	227	35	22.714285714285715
56500	229	38	22.81578947368421
56600	233	41	22.804878048780488
56700	237	37	23
56800	236	40	22.8
56900	245	43	22.837209302325583
57000	241	43	22.627906976744185
57100	247	42	22.571428571428573
57200	233	48	22.583333333333332
57300	234	55	22.436363636363637
57400	231	57	22.350877192982455
57500	231	52	22.53846153846154
57600	234	55	22.545454545454547
57700	235	56	22.482142857142858
57800	239	50	22.46
57900	245	49	22.285714285714285
58000	244	46	22.304347826086957
58100	243	49	22.367346938775512
58200	241	49	22.387755102040817
58300	237	46	22.347826086956523
58400	237	49	22.367346938775512
58500	248	51	22.15686274509804
58600	248	50	22.08
58700	255	52	21.98076923076923
58800	256	56	22.017857142857142
58900	251	53	21.754716981132077
59000	252	55	21.745454545454546
59100	251	56	21.910714285714285
59200	246	58	22.017241379310345
59300	244	61	22.081967213114755
59400	244	67	22.19402985074627
59500	243	68	22
59600	247	68	22.279411764705884
